RDF,1
standard_name,common_name,type,chrom,start,stop,strand,coding_length,hits,reads,insertion_index,neighborhood_index,reads_ni,max_free_region,freedom_index,logit_fi,s_value,upstream_hits_100,hits_in_domains,reads_in_domains,domain_coverage,domain_ratio,bps_between_hits_in_feature,bps_between_hits_in_neihgborhood
GWK60_F00869,GWK60_F00869,ORF,CP048235.1,124876,125307,C,432,1,381,0.0023148148148148147,0.2704741379310345,0.3573441049862489,289,0.6689814814814815,0.6091209788254648,-15.828827179666654,0,0,0,0,0.0,432.0,116.84482758620689
GWK60_F00891,GWK60_F00891,ORF,CP048235.1,126562,127581,W,1020,3,830,0.0029411764705882353,0.34988687782805433,0.31083771040835745,481,0.4715686274509804,0.4714391450067796,-14.707551340932058,7,0,0,0,0.0,340.0,118.96153846153847
GWK60_F00913,GWK60_F00913,ORF,CP048235.1,127804,128526,C,723,3,133,0.004149377593360996,0.4400414937759336,0.05649453996061506,469,0.648686030428769,0.6452317658442419,-17.34016681724463,0,0,0,0,0.0,241.0,106.05
GWK60_F00935,GWK60_F00935,ORF,CP048235.1,129164,130762,C,1599,1,4,0.0006253908692933083,0.06006287713604787,0.0005914375127169052,1531,0.957473420888055,0.9574726167204753,-22.08432791281504,0,0,0,0,0.0,1599.0,96.04054054054055
GWK60_F00957,GWK60_F00957,ORF,CP048235.1,131038,134355,C,3318,0,0,0.0,0.0,0.0,3318,1.0,0.9999999999999714,-24.406256007702403,0,0,0,0,0.0,9999,77.19469026548673
GWK60_F00979,GWK60_F00979,ORF,CP048235.1,135292,137748,C,2457,2,774,0.000814000814000814,0.04841104841104841,0.05198723580304501,1383,0.5628815628815629,0.5628815627927675,-14.808203507540803,0,0,0,0,0.0,1228.5,59.472972972972975
GWK60_F01001,GWK60_F01001,ORF,CP048235.1,138580,139344,C,765,0,0,0.0,0.0,0.0,765,1.0,0.9964948127799336,-24.406256007702403,0,0,0,0,0.0,9999,55.86231884057971
GWK60_F01023,GWK60_F01023,ORF,CP048235.1,139794,140171,W,378,1,7,0.0026455026455026454,0.14567643764724056,0.002751426956252165,333,0.8809523809523809,0.7538281913964477,-21.406256007702403,3,0,0,0,0.0,378.0,55.065693430656935
GWK60_F01045,GWK60_F01045,ORF,CP048235.1,140414,142045,W,1632,10,4447,0.006127450980392157,0.32619895091794676,0.4050460763564501,799,0.4895833333333333,0.4895830377163493,-12.287314934978895,1,0,0,0,0.0,163.2,53.23566878980892
GWK60_F01067,YAP7,ORF,CP048235.1,146002,147873,W,1872,10,2263,0.005341880341880342,0.2783215620041967,0.18982091069477375,755,0.4033119658119658,0.4033119437198482,-13.26159776487052,2,0,0,0,0.0,187.2,52.10179640718563
GWK60_F01089,GAS5,ORF,CP048235.1,148310,149752,C,1443,10,3320,0.00693000693000693,0.3503742634177417,0.36714771864742457,290,0.20097020097020096,0.20096939772244501,-12.708854000199693,0,0,0,0,0.0,144.3,50.559006211180126
GWK60_F01133,GWK60_F01133,ORF,CP048235.1,150986,153157,C,2172,6,1253,0.0027624309392265192,0.12888554048775042,0.08223194996957155,645,0.2969613259668508,0.29696132515698564,-14.113934374900364,11,0,0,0,0.0,362.0,46.656565656565654
GWK60_F01177,GWK60_F01177,ORF,CP048235.1,153801,155990,C,2190,1,275,0.00045662100456621003,0.017364751865005544,0.011138089164057431,2042,0.9324200913242009,0.932420089200216,-16.297731550924233,0,0,0,0,0.0,2190.0,38.02880658436214
GWK60_F01199,AUS1,ORF,CP048235.1,156902,161098,C,4197,8,2029,0.0019061234214915416,0.07955956741119341,0.04425708925897505,1154,0.2749583035501549,0.2749583035501549,-13.418991995629865,1,0,0,0,0.0,524.625,41.73893805309734
GWK60_F01221,TIR1,ORF,CP048235.1,164168,164815,W,648,9,1564,0.013888888888888888,0.6194444444444445,0.21419894341328363,173,0.26697530864197533,0.26398347485543394,-13.794309065882421,3,0,0,0,0.0,72.0,44.6
GWK60_F01243,TIR2,ORF,CP048235.1,165564,166577,C,1014,10,2860,0.009861932938856016,0.43984220907297833,0.2503131465423775,302,0.2978303747534517,0.2977435416611689,-12.923952225379221,2,0,0,0,0.0,101.4,44.6
GWK60_F01265,SLG1,ORF,CP048235.1,167792,169063,W,1272,0,0,0.0,0.0,0.0,1272,1.0,0.9999779019701015,-24.406256007702403,0,0,0,0,0.0,9999,45.4804469273743
GWK60_F01287,GWK60_F01287,ORF,CP048235.1,170243,172516,W,2274,0,0,0.0,0.0,0.0,2274,1.0,0.9999999990165949,-24.406256007702403,1,0,0,0,0.0,9999,45.88383838383838
GWK60_F01309,GWK60_F01309,ORF,CP048235.1,172877,173335,C,459,0,0,0.0,0.0,0.0,459,1.0,0.9302152171234199,-24.406256007702403,1,0,0,0,0.0,9999,52.91891891891892
GWK60_F01331,GWK60_F01331,ORF,CP048235.1,173883,176741,W,2859,1,3,0.0003497726477789437,0.02252366606866827,0.00019660707646114453,2840,0.9933543196922001,0.9933543196893868,-22.406256007702403,0,0,0,0,0.0,2859.0,64.39516129032258
GWK60_F01353,GWK60_F01353,ORF,CP048235.1,177218,177877,C,660,0,0,0.0,0.0,0.0,660,1.0,0.9900481981330957,-24.406256007702403,1,0,0,0,0.0,9999,76.61627906976744
GWK60_F01375,GWK60_F01375,ORF,CP048235.1,178122,178643,W,522,1,439,0.0019157088122605363,0.16576202639421028,0.28215876623771874,421,0.8065134099616859,0.7755271764441399,-15.624896294177743,0,0,0,0,0.0,522.0,86.52777777777777
GWK60_F01397,GWK60_F01397,ORF,CP048235.1,178948,179742,C,795,4,291,0.005031446540880503,0.4362195227018178,0.12389842925386026,279,0.35094339622641507,0.3500312705588828,-16.216431448822384,2,0,0,0,0.0,198.75,86.6986301369863
GWK60_F01419,GWK60_F01419,ORF,CP048235.1,180323,181255,C,933,16,6268,0.01714898177920686,1.3212281697244814,1.9516578248469811,269,0.2883172561629153,0.2881283668159291,-11.792236393266682,2,0,0,0,0.0,58.3125,77.04411764705883
GWK60_F01441,GWK60_F01441,ORF,CP048235.1,181601,182497,C,363,1,601,0.0027548209366391185,0.21018925977603664,0.2855234794568247,359,0.9889807162534435,0.8269556482667056,-15.172636330942701,0,0,0,0,0.0,897.0,76.2987012987013
GWK60_F01463,FRS1,ORF,CP048235.1,183042,184829,C,1788,0,0,0.0,0.0,0.0,1788,1.0,0.9999998731169609,-24.406256007702403,0,0,0,0,0.0,9999,72.0561797752809
GWK60_F01485,GWK60_F01485,ORF,CP048235.1,185412,186164,W,753,5,615,0.006640106241699867,0.4640856862405451,0.13647237923905325,450,0.5976095617529881,0.5952488114614376,-15.139469467007501,0,0,0,0,0.0,150.6,69.8913043478261
GWK60_F01507,GWK60_F01507,ORF,CP048235.1,187019,188428,W,1410,7,1060,0.004964539007092199,0.3616942474389283,0.13260278384152424,459,0.32553191489361705,0.3255301051046872,-14.355047066787638,1,0,0,0,0.0,201.42857142857142,72.85555555555555
GWK60_F01529,GWK60_F01529,ORF,CP048235.1,188743,191166,C,2424,7,2805,0.0028877887788778876,0.19841515401540152,0.19294591685210635,907,0.3741749174917492,0.374174917409645,-12.951956714082502,0,0,0,0,0.0,346.2857142857143,68.70833333333333
GWK60_F01551,ERG3,ORF,CP048235.1,191892,192986,C,1095,1,1,0.0009132420091324201,0.06705805609915198,0.00014602023829139276,1052,0.960730593607306,0.9606059673171833,-23.406256007702403,0,0,0,0,0.0,1095.0,73.42857142857143
GWK60_F01573,GWK60_F01573,ORF,CP048235.1,193665,194609,C,945,32,17008,0.033862433862433865,2.272631072631073,2.71155073924391,157,0.16613756613756614,0.16604102297747583,-10.352245304168104,0,0,0,0,0.0,29.53125,67.11363636363636
GWK60_F01595,SPT8,ORF,CP048235.1,195394,197250,W,1857,2,89,0.0010770059235325794,0.0639197787432491,0.005654930723806333,1585,0.8535271943995691,0.8535271400798182,-17.91440291137273,0,0,0,0,0.0,928.5,59.349514563106794
GWK60_F01617,GWK60_F01617,ORF,CP048235.1,197655,200042,W,2388,4,419,0.0016750418760469012,0.0935929648241206,0.017253541951204144,1123,0.4702680067001675,0.4702680065522627,-15.69201049003628,1,0,0,0,0.0,597.0,55.875
GWK60_F01639,GWK60_F01639,ORF,CP048235.1,200439,200981,W,543,3,5,0.0055248618784530384,0.3119307152456324,0.0009086028202613993,285,0.5248618784530387,0.5083964720244286,-21.82129350698125,0,0,0,0,0.0,181.0,56.45945945945946
GWK60_F01661,GWK60_F01661,ORF,CP048235.1,201550,202392,C,843,8,2841,0.009489916963226572,0.5895843509408508,0.44980657865672624,257,0.30486358244365364,0.30437279627430613,-12.933565168459623,3,0,0,0,0.0,105.375,62.127450980392155
GWK60_F01683,GWK60_F01683,ORF,CP048235.1,202712,203368,W,657,0,0,0.0,0.0,0.0,657,1.0,0.989748227726628,-24.406256007702403,0,0,0,0,0.0,9999,58.77450980392157
GWK60_F01705,IRC15,ORF,CP048235.1,203651,205132,C,1482,0,0,0.0,0.0,0.0,1482,1.0,0.9999972939017105,-24.406256007702403,0,0,0,0,0.0,9999,69.11702127659575
GWK60_F01727,GWK60_F01727,ORF,CP048235.1,205552,206898,C,1347,14,5329,0.010393466963622866,0.6982737287629386,0.5466533397560002,295,0.21900519673348182,0.2190029106495064,-12.026336190055865,0,0,0,0,0.0,96.21428571428571,67.183908045977
GWK60_F01749,GWK60_F01749,ORF,CP048235.1,207334,207873,C,540,16,3603,0.02962962962962963,1.9623669646658153,0.9088519052609737,119,0.22037037037037038,0.2132534068534896,-12.590872711888863,2,0,0,0,0.0,33.75,66.22988505747126
GWK60_F01771,GWK60_F01771,ORF,CP048235.1,208544,209272,W,729,14,6748,0.019204389574759947,1.2029880121667562,1.1165944617796468,141,0.1934156378600823,0.19244537441917436,-11.685797969309107,5,0,0,0,0.0,52.07142857142857,62.641304347826086
GWK60_F01793,CTF19,ORF,CP048235.1,209537,210658,C,1122,0,0,0.0,0.0,0.0,1122,1.0,0.9999009711200578,-24.406256007702403,0,0,0,0,0.0,9999,62.260416666666664
GWK60_F01815,GWK60_F01815,ORF,CP048235.1,211435,213966,C,2532,4,1025,0.001579778830963665,0.09205802096797357,0.0452563412432484,939,0.3708530805687204,0.3708530805410857,-14.40344099209535,0,0,0,0,0.0,633.0,58.27272727272727
GWK60_F01837,GWK60_F01837,ORF,CP048235.1,215279,218950,W,3672,0,0,0.0,0.0,0.0,3672,1.0,0.9999999999999991,-24.406256007702403,0,0,0,0,0.0,9999,55.83
GWK60_F01859,GWK60_F01859,ORF,CP048235.1,219487,225876,W,6390,23,6330,0.0035993740219092333,0.20377706051121544,0.1588003520572863,1034,0.1618153364632238,0.1618153364632238,-11.778038327478969,0,0,0,0,0.0,277.82608695652175,56.614583333333336
GWK60_F01881,GWK60_F01881,ORF,CP048235.1,226398,227045,W,648,0,0,0.0,0.0,0.0,648,1.0,0.9887935936781571,-24.406256007702403,0,0,0,0,0.0,9999,38.34736842105263
GWK60_F01903,PHM1,ORF,CP048235.1,227842,230292,W,2451,7,2631,0.0028559771521827824,0.11252549979600163,0.12135374240173813,653,0.266421868625051,0.2664218685804237,-13.04431223396716,0,0,0,0,0.0,350.14285714285717,39.4
GWK60_F01925,GWK60_F01925,ORF,CP048235.1,230361,233048,C,2688,24,8590,0.008928571428571428,0.31508996728462374,0.37587201510167734,371,0.13802083333333334,0.13802083333117213,-11.337645650923127,0,0,0,0,0.0,112.0,35.29007633587786
GWK60_F01969,GWK60_F01969,ORF,CP048235.1,233786,235237,C,1452,19,5478,0.013085399449035813,0.4666511465487138,0.4597764519791811,227,0.15633608815426997,0.15633551708243562,-11.986559119396423,4,0,0,0,0.0,76.42105263157895,35.66197183098591
GWK60_F01991,GWK60_F01991,ORF,CP048235.1,236005,236445,W,441,0,0,0.0,0.0,0.0,441,1.0,0.9175866818720871,-24.406256007702403,0,0,0,0,0.0,9999,37.00735294117647
GWK60_F02013,GWK60_F02013,ORF,CP048235.1,236664,239186,C,2523,9,1399,0.0035671819262782403,0.0797076452946882,0.026470927555592626,1688,0.6690447879508522,0.6690447878963023,-13.955044895870074,0,0,0,0,0.0,280.3333333333333,22.344709897610922
GWK60_F02035,GWK60_F02035,ORF,CP048235.1,239636,240247,C,612,0,0,0.0,0.0,0.0,612,1.0,0.9840151516577974,-24.406256007702403,1,0,0,0,0.0,9999,20.612903225806452
GWK60_F02057,GWK60_F02057,ORF,CP048235.1,241008,242045,W,1038,25,10346,0.024084778420038536,0.5071566198733829,0.4489996849053529,142,0.13680154142581888,0.13677016498972866,-11.069331093520393,4,0,0,0,0.0,41.52,21.057142857142857
GWK60_F02079,GWK60_F02079,ORF,CP048235.1,242313,243008,W,696,10,2122,0.014367816091954023,0.3148604269293924,0.14293379730476438,357,0.5129310344827587,0.509358937016579,-13.354367351797025,10,0,0,0,0.0,69.6,21.914285714285715
GWK60_F02101,PHO87,ORF,CP048235.1,243490,246348,C,2859,25,11326,0.008744316194473592,0.1985438916758901,0.19213119542347146,410,0.14340678558936693,0.14340678558896078,-10.938777819794803,4,0,0,0,0.0,114.36,22.705479452054796
GWK60_F02145,ACO2,ORF,CP048235.1,248353,250710,W,2358,23,3933,0.009754028837998304,0.20776679831613568,0.07001165396616917,342,0.1450381679389313,0.14503816787735585,-12.464474765423873,3,0,0,0,0.0,102.52173913043478,21.300613496932517
GWK60_F02167,GWK60_F02167,ORF,CP048235.1,250924,252768,C,1845,7,654,0.003794037940379404,0.0827534605312383,0.01439043088987627,909,0.4926829268292683,0.492682891476514,-15.050904911277591,0,0,0,0,0.0,263.57142857142856,21.811447811447813
GWK60_F02189,GWK60_F02189,ORF,CP048235.1,253535,254683,C,1149,1,596,0.0008703220191470844,0.01891822196434903,0.020083785424974406,1012,0.8807658833768495,0.8806992988960931,-15.184668886437597,0,0,0,0,0.0,1149.0,21.737037037037037
GWK60_F02211,GWK60_F02211,ORF,CP048235.1,255093,257594,W,2502,2,581,0.0007993605115907274,0.019166366253402504,0.010670748909371494,2412,0.9640287769784173,0.9640287768814486,-15.221380664794118,0,0,0,0,0.0,1251.0,23.977124183006534
GWK60_F02233,GWK60_F02233,ORF,CP048235.1,257798,258017,W,153,1,47,0.006535947712418301,0.20008539429172004,0.01903569009063633,109,0.7124183006535948,0.27400765067556304,-18.821293506981245,5,0,0,0,0.0,220.0,30.613065326633166
GWK60_F02255,GWK60_F02255,ORF,CP048235.1,259410,261908,W,2499,9,1370,0.003601440576230492,0.16461684011352887,0.06032474848239149,796,0.31852741096438575,0.3185274109313703,-13.985243151923177,1,0,0,0,0.0,277.6666666666667,45.70860927152318
GWK60_F02277,GWK60_F02277,ORF,CP048235.1,262568,264460,W,1893,1,172,0.0005282620179609086,0.02742503138699652,0.011522106228349706,1843,0.9735868991019546,0.9735868558735584,-16.971627780065678,0,0,0,0,0.0,1893.0,51.91558441558441
GWK60_F02299,HPT1,ORF,CP048235.1,265431,266078,W,648,3,679,0.004629629629629629,0.20773065965373655,0.11695442934556945,548,0.845679012345679,0.8362019897154785,-14.996865071564702,2,0,0,0,0.0,216.0,44.8698224852071
GWK60_F02321,GWK60_F02321,ORF,CP048235.1,266800,267813,W,1014,2,515,0.0019723865877712033,0.08850063606549724,0.05668800585790601,480,0.47337278106508873,0.47323476820318233,-15.39502875227915,0,0,0,0,0.0,507.0,44.8698224852071
GWK60_F02343,GWK60_F02343,ORF,CP048235.1,268022,269518,C,1497,2,578,0.0013360053440213762,0.06158984635938544,0.04343319346740861,745,0.49766199064796257,0.497660831512933,-15.228836469713166,0,0,0,0,0.0,748.5,46.1
GWK60_F02365,GWK60_F02365,ORF,CP048235.1,270880,272445,W,1566,1,200,0.0006385696040868455,0.04545324092011423,0.034942890575193626,813,0.5191570881226054,0.5191564816158287,-16.755204316523475,0,0,0,0,0.0,1566.0,71.17977528089888
GWK60_F02387,GWK60_F02387,ORF,CP048235.1,273108,273623,C,516,0,0,0.0,0.0,0.0,516,1.0,0.9593009464285336,-24.406256007702403,0,0,0,0,0.0,9999,64.5
GWK60_F02409,GWK60_F02409,ORF,CP048235.1,274268,274882,W,615,0,0,0.0,0.0,0.0,615,1.0,0.9844802434215911,-24.406256007702403,0,0,0,0,0.0,9999,65.53191489361703
GWK60_F02431,PDH1,ORF,CP048235.1,275646,280274,W,4629,39,25330,0.008425145819831496,0.6303633197729348,1.4563609588460282,1586,0.34262259667314754,0.34262259667314754,-9.777639596244123,3,0,0,0,0.0,118.6923076923077,74.81927710843374
GWK60_F02453,GWK60_F02453,ORF,CP048235.1,280622,284398,C,3777,0,0,0.0,0.0,0.0,3777,1.0,0.9999999999999998,-24.406256007702403,0,0,0,0,0.0,9999,64.41463414634147
GWK60_F02475,GWK60_F02475,ORF,CP048235.1,285034,285666,C,633,4,1588,0.00631911532385466,0.29821656293420123,0.3162199184310496,243,0.38388625592417064,0.3788971102313455,-13.772352598353883,3,0,0,0,0.0,158.25,47.19277108433735
GWK60_F02497,GWK60_F02497,ORF,CP048235.1,286082,288601,W,2520,4,1030,0.0015873015873015873,0.10021978021978023,0.06792583808174009,1305,0.5178571428571429,0.5178571428136339,-14.396427390334294,0,0,0,0,0.0,630.0,63.13846153846154
GWK60_F02519,GWK60_F02519,ORF,CP048235.1,288754,289518,C,765,3,73,0.00392156862745098,0.26874628639334525,0.01747607142356207,395,0.5163398692810458,0.5145300013700311,-18.19680264207345,0,0,0,0,0.0,255.0,68.53030303030303
GWK60_F02541,GWK60_F02541,ORF,CP048235.1,289821,290852,C,1032,13,6074,0.012596899224806201,0.7787929125138426,1.0002935399892328,188,0.1821705426356589,0.1821261774520644,-11.837587314321897,1,0,0,0,0.0,79.38461538461539,61.824175824175825
GWK60_F02563,GWK60_F02563,ORF,CP048235.1,291514,292260,W,747,1,189,0.0013386880856760374,0.0803060727759523,0.040421590122253985,703,0.9410977242302544,0.9371511631152392,-16.836400399371456,0,0,0,0,0.0,747.0,59.98863636363637
GWK60_F02585,GWK60_F02585,ORF,CP048235.1,292407,293513,C,1107,1,605,0.0009033423667570009,0.04675729952891815,0.06280607189149258,1081,0.976513098464318,0.976400747409982,-15.163082024229452,0,0,0,0,0.0,1107.0,51.760330578512395
GWK60_F02607,GWK60_F02607,ORF,CP048235.1,293811,294944,C,1134,5,3678,0.004409171075837742,0.230569810770312,0.37539942291148815,476,0.41975308641975306,0.4197162187837786,-12.561158046729428,3,0,0,0,0.0,226.8,52.29323308270677
GWK60_F02629,GWK60_F02629,ORF,CP048235.1,295295,297802,W,2508,1,321,0.00039872408293460925,0.019842017355486068,0.014080796586960162,1669,0.6654704944178629,0.6654704943548234,-16.075339129587785,0,0,0,0,0.0,2508.0,49.76377952755905
GWK60_F02651,GWK60_F02651,ORF,CP048235.1,298944,299441,W,498,0,0,0.0,0.0,0.0,498,1.0,0.9516623712800949,-24.406256007702403,0,0,0,0,0.0,9999,63.39473684210526
GWK60_F02673,GWK60_F02673,ORF,CP048235.1,300622,302529,W,1908,9,1747,0.0047169811320754715,0.3125705531365909,0.13038221048901874,629,0.32966457023060797,0.3296645576320016,-13.634766538201804,0,0,0,0,0.0,212.0,66.26495726495726
GWK60_F02717,GWK60_F02717,ORF,CP048235.1,304206,307967,W,3762,16,4848,0.004253056884635832,0.29862535125693024,0.1661989950186169,926,0.24614566719829878,0.24614566719829867,-12.162784469306072,0,0,0,0,0.0,235.125,70.21428571428571
GWK60_F02739,GWK60_F02739,ORF,CP048235.1,310270,313056,W,2787,3,145,0.001076426264800861,0.07000099874601888,0.006050440909029631,1522,0.5461069250089702,0.5461069250057927,-17.216431448822384,0,0,0,0,0.0,929.0,65.03092783505154
GWK60_F02761,GWK60_F02761,ORF,CP048235.1,313393,315627,C,2235,4,229,0.0017897091722595079,0.21903599755948752,0.022011077426590697,1733,0.7753914988814318,0.7753914977551986,-16.560765956758026,0,0,0,0,0.0,558.75,122.38636363636364
GWK60_F02783,CAD1,ORF,CP048235.1,316137,317597,C,1461,1,1,0.0006844626967830253,0.10532169746748803,0.00016930197010898762,962,0.6584531143052703,0.6584509160911693,-23.406256007702403,0,0,0,0,0.0,1461.0,153.875
GWK60_F02805,GWK60_F02805,ORF,CP048235.1,317971,318470,C,261,1,75,0.0038314176245210726,0.5892001915708812,0.07103433263525971,188,0.7203065134099617,0.4667159800427672,-18.158328494258818,1,0,0,0,0.0,500.0,153.78125
GWK60_F02827,GWK60_F02827,ORF,CP048235.1,318632,320575,W,1944,4,1271,0.00205761316872428,0.30720788128195536,0.16181770438299406,722,0.3713991769547325,0.3713991670522255,-14.093373052418046,2,0,0,0,0.0,486.0,149.3030303030303
GWK60_F02849,GWK60_F02849,ORF,CP048235.1,321058,322245,W,1188,0,0,0.0,0.0,0.0,1188,1.0,0.9999488143422366,-24.406256007702403,0,0,0,0,0.0,9999,127.88888888888889
GWK60_F02871,GWK60_F02871,ORF,CP048235.1,322363,325335,C,2973,11,4376,0.003699966363942146,0.44864734995915617,0.29316700564766274,1871,0.629330642448705,0.629330642448135,-12.310529339063356,0,0,0,0,0.0,270.27272727272725,121.25714285714285
GWK60_F02893,GWK60_F02893,ORF,CP048235.1,325769,327370,W,1602,0,0,0.0,0.0,0.0,1602,1.0,0.9999991849373171,-24.406256007702403,0,0,0,0,0.0,9999,120.44444444444444
GWK60_F02915,GWK60_F02915,ORF,CP048235.1,327582,328538,C,957,0,0,0.0,0.0,0.0,957,1.0,0.9994845733530172,-24.406256007702403,1,0,0,0,0.0,9999,120.24242424242425
GWK60_F02937,GWK60_F02937,ORF,CP048235.1,329206,331269,W,2064,4,463,0.001937984496124031,0.2060226595110316,0.06586203460786591,1436,0.6957364341085271,0.6957364285213092,-15.54827501257483,0,0,0,0,0.0,516.0,106.3076923076923
GWK60_F02959,IRE1,ORF,CP048235.1,331434,334544,C,3111,2,326,0.0006428801028608164,0.0812865165352544,0.0350930805202446,1269,0.40790742526518803,0.4079074252650951,-16.05310918220432,0,0,0,0,0.0,1555.5,126.44117647058823
GWK60_F02981,GWK60_F02981,ORF,CP048235.1,335529,335942,C,306,0,0,0.0,0.0,0.0,306,1.0,0.7426905453026857,-24.406256007702403,0,0,0,0,0.0,9999,129.63888888888889
GWK60_F03003,GWK60_F03003,ORF,CP048235.1,336319,340329,C,4011,18,9414,0.004487658937920718,0.3201196709050112,0.4665747920575593,2260,0.5634505110944902,0.5634505110944902,-11.205510628200813,0,0,0,0,0.0,222.83333333333334,71.33333333333333
GWK60_F03025,GWK60_F03025,ORF,CP048235.1,341042,341491,W,450,0,0,0.0,0.0,0.0,450,1.0,0.9241418199787566,-24.406256007702403,1,0,0,0,0.0,9999,64.1413043478261
GWK60_F03047,GWK60_F03047,ORF,CP048235.1,342127,345264,C,3138,8,1199,0.0025493945188017845,0.1775731325034794,0.07482427566709642,848,0.27023581899298915,0.2702358189929422,-14.177437317206522,0,0,0,0,0.0,392.25,69.65306122448979
GWK60_F03069,GWK60_F03069,ORF,CP048235.1,346378,347628,C,1251,1,1,0.0007993605115907274,0.04909330962196535,0.0001377199948419251,752,0.601119104716227,0.6011027171791867,-23.406256007702403,1,0,0,0,0.0,1251.0,61.41573033707865
GWK60_F03113,SCS7,ORF,CP048235.1,348485,349627,C,1143,1,1,0.0008748906386701663,0.05800868028751308,0.0001597129427302166,955,0.8355205599300087,0.8354534903922161,-23.406256007702403,0,0,0,0,0.0,1143.0,66.30392156862744
GWK60_F03135,GWK60_F03135,ORF,CP048235.1,350689,353142,C,2454,2,280,0.0008149959250203749,0.060666259168704155,0.02466361726692834,974,0.39690301548492257,0.3969030154204037,-16.27182968748148,0,0,0,0,0.0,1227.0,74.4375
GWK60_F03157,GWK60_F03157,ORF,CP048235.1,353707,354645,C,939,0,0,0.0,0.0,0.0,939,1.0,0.9993829849890614,-24.406256007702403,0,0,0,0,0.0,9999,70.7816091954023
GWK60_F03179,GWK60_F03179,ORF,CP048235.1,355171,357969,C,2799,8,2256,0.0028581636298678098,0.22152410754251312,0.17980191399900808,799,0.2854590925330475,0.2854590925315744,-13.266065304510567,1,0,0,0,0.0,349.875,77.50574712643679
GWK60_F03201,GWK60_F03201,ORF,CP048235.1,358530,358868,W,339,1,1,0.0029498525073746312,0.23868806559672015,0.000802701542989426,244,0.7197640117994101,0.5762374847460912,-23.406256007702403,1,0,0,0,0.0,339.0,80.91525423728814
GWK60_F03223,GWK60_F03223,ORF,CP048235.1,359606,361378,W,1773,1,1,0.0005640157924421884,0.04479225418311713,0.00013869360087663673,982,0.5538635081782289,0.5538634265293008,-23.406256007702403,0,0,0,0,0.0,1773.0,79.41666666666667
GWK60_F03245,DAP1,ORF,CP048235.1,361759,362217,C,459,0,0,0.0,0.0,0.0,459,1.0,0.9302152171234199,-24.406256007702403,0,0,0,0,0.0,9999,131.1315789473684
GWK60_F03267,GWK60_F03267,ORF,CP048235.1,362580,364847,C,2268,0,0,0.0,0.0,0.0,2268,1.0,0.9999999989557846,-24.406256007702403,0,0,0,0,0.0,9999,144.75
GWK60_F03289,GWK60_F03289,ORF,CP048235.1,365269,366766,W,1365,1,1,0.0007326007326007326,0.0917495203209489,0.0002599837979678757,1343,0.9838827838827838,0.9838742054320687,-23.406256007702403,0,0,0,0,0.0,1498.0,125.23809523809524
GWK60_F03311,GWK60_F03311,ORF,CP048235.1,366931,369087,C,2157,4,221,0.0018544274455261937,0.14550301344459898,0.020500568022222034,1190,0.5516921650440426,0.5516921632959928,-16.611840141352296,2,0,0,0,0.0,539.25,78.4625
GWK60_F03333,GWK60_F03333,ORF,CP048235.1,369330,370301,C,972,6,2943,0.006172839506172839,0.4842454394693201,0.6109021113243762,427,0.43930041152263377,0.4391055098858388,-12.882694051645391,2,0,0,0,0.0,162.0,78.44776119402985
GWK60_F03355,GWK60_F03355,ORF,CP048235.1,371004,371891,W,888,0,0,0.0,0.0,0.0,888,1.0,0.9989729119492885,-24.406256007702403,0,0,0,0,0.0,9999,81.29411764705883
GWK60_F03377,GWK60_F03377,ORF,CP048235.1,372273,373628,C,1356,0,0,0.0,0.0,0.0,1356,1.0,0.9999904599281408,-24.406256007702403,0,0,0,0,0.0,9999,80.67692307692307
GWK60_F03399,GWK60_F03399,ORF,CP048235.1,374381,376207,C,1827,1,197,0.0005473453749315818,0.046127090064798634,0.02351599791516197,1104,0.6042692939244664,0.6042692420134815,-16.776899387622795,0,0,0,0,0.0,1827.0,84.2741935483871
GWK60_F03421,GWK60_F03421,ORF,CP048235.1,377513,378598,C,1086,9,1956,0.008287292817679558,0.6510704419889503,0.37470853198878573,353,0.3250460405156538,0.3249999051332676,-13.4718279670756,0,0,0,0,0.0,120.66666666666667,78.5625
GWK60_F03443,GWK60_F03443,ORF,CP048235.1,378870,380495,C,1626,0,0,0.0,0.0,0.0,1626,1.0,0.9999993588488737,-24.406256007702403,0,0,0,0,0.0,9999,75.46835443037975
GWK60_F03465,GWK60_F03465,ORF,CP048235.1,381044,383293,W,2250,0,0,0.0,0.0,0.0,2250,1.0,0.9999999987498471,-24.406256007702403,0,0,0,0,0.0,9999,83.36363636363636
GWK60_F03487,GWK60_F03487,ORF,CP048235.1,383445,384899,C,1455,0,0,0.0,0.0,0.0,1455,1.0,0.999996455110414,-24.406256007702403,0,0,0,0,0.0,9999,81.51515151515152
GWK60_F03509,GWK60_F03509,ORF,CP048235.1,385188,386519,C,1332,5,918,0.0037537537537537537,0.2874554241741742,0.12200087467370568,549,0.41216216216216217,0.41215716355142873,-14.562334956413368,1,0,0,0,0.0,266.4,76.578125
GWK60_F03531,GWK60_F03531,ORF,CP048235.1,386779,388101,W,1323,3,365,0.0022675736961451248,0.18196284361697895,0.0477689488012927,1048,0.7921390778533636,0.7921285662577838,-15.89055616941836,1,0,0,0,0.0,441.0,80.24561403508773
