"orthogroup_id","species","gene_id","gene_name","source_column"
"OG0001127","glabrata","CAGL0H07007g","","orthogroups.rds:og_id"
"OG0001127","albicans","orf19.7335","PRE8","orthogroups.rds:og_id"
"OG0001128","cerevisiae","YGL155W","CDC43","orthogroups.rds:og_id"
"OG0001128","glabrata","CAGL0E05126g","","orthogroups.rds:og_id"
"OG0001128","albicans","orf19.1803","CDC43","orthogroups.rds:og_id"
"OG0001129","cerevisiae","YJL106W","IME2","orthogroups.rds:og_id"
"OG0001129","glabrata","CAGL0G04455g","","orthogroups.rds:og_id"
"OG0001129","albicans","orf19.2395","IME2","orthogroups.rds:og_id"
"OG0001130","cerevisiae","YJR073C","OPI3","orthogroups.rds:og_id"
"OG0001130","glabrata","CAGL0F00363g","OPI3","orthogroups.rds:og_id"
"OG0001130","albicans","orf19.7446","OPI3","orthogroups.rds:og_id"
"OG0001131","cerevisiae","YDR234W","LYS4","orthogroups.rds:og_id"
"OG0001131","glabrata","CAGL0K10978g","","orthogroups.rds:og_id"
"OG0001131","albicans","orf19.3846","LYS4","orthogroups.rds:og_id"
"OG0001132","cerevisiae","YJL095W","BCK1","orthogroups.rds:og_id"
"OG0001132","glabrata","CAGL0L03520g","","orthogroups.rds:og_id"
"OG0001132","albicans","orf19.5162","BCK1","orthogroups.rds:og_id"
"OG0001133","cerevisiae","YER142C","MAG1","orthogroups.rds:og_id"
"OG0001133","glabrata","CAGL0I06809g","","orthogroups.rds:og_id"
"OG0001133","albicans","orf19.3639","","orthogroups.rds:og_id"
"OG0001134","cerevisiae","YML076C","WAR1","orthogroups.rds:og_id"
"OG0001134","glabrata","CAGL0H04367g","WAR1","orthogroups.rds:og_id"
"OG0001134","albicans","orf19.1035","WAR1","orthogroups.rds:og_id"
"OG0001134","lactis","KLLA0B04620g","WAR1","orthogroups.rds:og_id"
"OG0001135","cerevisiae","YDR373W","FRQ1","orthogroups.rds:og_id"
"OG0001135","glabrata","CAGL0A02948g","","orthogroups.rds:og_id"
"OG0001135","albicans","orf19.4726","","orthogroups.rds:og_id"
"OG0001136","cerevisiae","YGR048W","UFD1","orthogroups.rds:og_id"
"OG0001136","glabrata","CAGL0J08096g","UFD1","orthogroups.rds:og_id"
"OG0001136","albicans","orf19.5833","ECS3","orthogroups.rds:og_id"
"OG0001137","cerevisiae","YMR098C","ATP25","orthogroups.rds:og_id"
"OG0001137","glabrata","CAGL0J01199g","","orthogroups.rds:og_id"
"OG0001137","albicans","orf19.2387","","orthogroups.rds:og_id"
"OG0001137","lactis","KLLA0F02948g","ATP25","orthogroups.rds:og_id"
"OG0001138","cerevisiae","YNL329C","PEX6","orthogroups.rds:og_id"
"OG0001138","glabrata","CAGL0D02574g","PEX6","orthogroups.rds:og_id"
"OG0001138","albicans","orf19.3573","PEX6","orthogroups.rds:og_id"
"OG0001139","cerevisiae","YCR092C","MSH3","orthogroups.rds:og_id"
"OG0001139","glabrata","CAGL0E00473g","","orthogroups.rds:og_id"
"OG0001139","albicans","orf19.3608","MSH3","orthogroups.rds:og_id"
"OG0001140","cerevisiae","YMR149W","SWP1","orthogroups.rds:og_id"
"OG0001140","glabrata","CAGL0I00704g","","orthogroups.rds:og_id"
"OG0001140","albicans","orf19.3060","","orthogroups.rds:og_id"
"OG0001141","cerevisiae","YNL025C","SSN8","orthogroups.rds:og_id"
"OG0001141","glabrata","CAGL0M06875g","","orthogroups.rds:og_id"
"OG0001141","albicans","orf19.7355","SSN8","orthogroups.rds:og_id"
"OG0001142","cerevisiae","YLR077W","FMP25","orthogroups.rds:og_id"
"OG0001142","glabrata","CAGL0L13178g","","orthogroups.rds:og_id"
"OG0001142","lactis","KLLA0D05753g","FMP25","orthogroups.rds:og_id"
"OG0001143","cerevisiae","YOR063W","RPL3","orthogroups.rds:og_id"
"OG0001143","glabrata","CAGL0G02079g","","orthogroups.rds:og_id"
"OG0001143","albicans","orf19.1601","RPL3","orthogroups.rds:og_id"
"OG0001144","cerevisiae","YOR138C","RUP1","orthogroups.rds:og_id"
"OG0001144","glabrata","CAGL0I07205g","","orthogroups.rds:og_id"
"OG0001144","albicans","orf19.3342","","orthogroups.rds:og_id"
"OG0001144","lactis","KLLA0E03169g","RUP1","orthogroups.rds:og_id"
"OG0001145","cerevisiae","YKR027W","BCH2","orthogroups.rds:og_id"
"OG0001145","cerevisiae","YJL099W","CHS6","orthogroups.rds:og_id"
"OG0001145","glabrata","CAGL0L03608g","","orthogroups.rds:og_id"
"OG0001145","albicans","orf19.5155","CHS6","orthogroups.rds:og_id"
"OG0001145","lactis","KLLA0F14102g","CHS6","orthogroups.rds:og_id"
"OG0001146","cerevisiae","YGR200C","ELP2","orthogroups.rds:og_id"
"OG0001146","glabrata","CAGL0K00957g","","orthogroups.rds:og_id"
"OG0001146","albicans","orf19.2711","","orthogroups.rds:og_id"
"OG0002860","albicans","orf19.2711","","orthogroups.rds:og_id"
"OG0001147","cerevisiae","YHL030W","ECM29","orthogroups.rds:og_id"
"OG0001147","glabrata","CAGL0E03828g","","orthogroups.rds:og_id"
"OG0001147","albicans","orf19.6773","ECM29","orthogroups.rds:og_id"
"OG0001147","lactis","KLLA0E00727g","ECM29","orthogroups.rds:og_id"
"OG0001148","cerevisiae","YHR132C","ECM14","orthogroups.rds:og_id"
"OG0001148","glabrata","CAGL0G06072g","","orthogroups.rds:og_id"
"OG0001148","albicans","orf19.299","ECM14","orthogroups.rds:og_id"
"OG0001148","lactis","KLLA0F27929g","ECM14","orthogroups.rds:og_id"
"OG0001149","cerevisiae","YGR081C","SLX9","orthogroups.rds:og_id"
"OG0001149","glabrata","CAGL0K01089g","","orthogroups.rds:og_id"
"OG0005705","albicans","orf19.2237","","orthogroups.rds:og_id"
"OG0001149","albicans","orf19.2237","","orthogroups.rds:og_id"
"OG0001149","lactis","KLLA0C15565g","SLX9","orthogroups.rds:og_id"
"OG0001150","cerevisiae","YPR129W","SCD6","orthogroups.rds:og_id"
"OG0001150","glabrata","CAGL0L04796g","","orthogroups.rds:og_id"
"OG0001150","albicans","orf19.6250","","orthogroups.rds:og_id"
"OG0001150","lactis","KLLA0B11297g","","orthogroups.rds:og_id"
"OG0001151","cerevisiae","YPR045C","THP3","orthogroups.rds:og_id"
"OG0001151","glabrata","CAGL0H08690g","","orthogroups.rds:og_id"
"OG0001151","albicans","orf19.6271","","orthogroups.rds:og_id"
"OG0001151","lactis","KLLA0E09989g","THP3","orthogroups.rds:og_id"
"OG0001152","cerevisiae","YJR035W","RAD26","orthogroups.rds:og_id"
"OG0001152","glabrata","CAGL0I01694g","","orthogroups.rds:og_id"
"OG0001152","albicans","orf19.607","","orthogroups.rds:og_id"
"OG0001153","cerevisiae","YDL132W","CDC53","orthogroups.rds:og_id"
"OG0001153","glabrata","CAGL0J09218g","CDC53","orthogroups.rds:og_id"
"OG0001153","albicans","orf19.1674","CDC53","orthogroups.rds:og_id"
"OG0001154","cerevisiae","YNL212W","VID27","orthogroups.rds:og_id"
"OG0001154","glabrata","CAGL0K04807g","","orthogroups.rds:og_id"
"OG0001154","albicans","orf19.6324","VID27","orthogroups.rds:og_id"
"OG0001154","lactis","KLLA0D19162g","VID27","orthogroups.rds:og_id"
"OG0001155","cerevisiae","YLL040C","VPS13","orthogroups.rds:og_id"
"OG0001155","glabrata","CAGL0C03201g","","orthogroups.rds:og_id"
"OG0001155","albicans","orf19.4416","VPS13","orthogroups.rds:og_id"
"OG0001156","cerevisiae","YPL041C","MRX11","orthogroups.rds:og_id"
"OG0001156","glabrata","CAGL0L12628g","","orthogroups.rds:og_id"
"OG0001156","albicans","orf19.1592","","orthogroups.rds:og_id"
"OG0001156","lactis","KLLA0D11836g","YPL041C","orthogroups.rds:og_id"
"OG0001157","cerevisiae","YBL059C-A","CMC2","orthogroups.rds:og_id"
"OG0001157","glabrata","CAGL0A04389g","","orthogroups.rds:og_id"
"OG0001157","albicans","orf19.1336","PUP3","orthogroups.rds:og_id"
"OG0002445","albicans","orf19.1336","PUP3","orthogroups.rds:og_id"
"OG0001157","lactis","KLLA0E20175g","CMC2","orthogroups.rds:og_id"
"OG0001158","cerevisiae","YNL221C","POP1","orthogroups.rds:og_id"
"OG0001158","glabrata","CAGL0K05049g","","orthogroups.rds:og_id"
"OG0001158","albicans","orf19.2404","","orthogroups.rds:og_id"
"OG0001159","cerevisiae","YER068W","MOT2","orthogroups.rds:og_id"
"OG0001159","glabrata","CAGL0J03102g","","orthogroups.rds:og_id"
"OG0001159","albicans","orf19.2379","NOT4","orthogroups.rds:og_id"
"OG0001160","cerevisiae","YIL041W","GVP36","orthogroups.rds:og_id"
"OG0001160","glabrata","CAGL0L00891g","GVP36","orthogroups.rds:og_id"
"OG0001160","albicans","orf19.1236","GVP36","orthogroups.rds:og_id"
"OG0001160","lactis","KLLA0E04511g","GVP36","orthogroups.rds:og_id"
"OG0001161","cerevisiae","YJR112W","NNF1","orthogroups.rds:og_id"
"OG0001161","glabrata","CAGL0C04851g","","orthogroups.rds:og_id"
"OG0001161","albicans","orf19.2519","NNF1","orthogroups.rds:og_id"
"OG0001162","cerevisiae","YIL070C","MAM33","orthogroups.rds:og_id"
"OG0001162","glabrata","CAGL0M12727g","","orthogroups.rds:og_id"
"OG0001162","albicans","orf19.7187","MAM33","orthogroups.rds:og_id"
"OG0001162","lactis","KLLA0C07711g","MAM33","orthogroups.rds:og_id"
"OG0001163","cerevisiae","YJR099W","YUH1","orthogroups.rds:og_id"
"OG0001163","glabrata","CAGL0C04609g","","orthogroups.rds:og_id"
"OG0001163","albicans","orf19.6272","","orthogroups.rds:og_id"
"OG0001164","cerevisiae","YNL061W","NOP2","orthogroups.rds:og_id"
"OG0001164","glabrata","CAGL0J10032g","","orthogroups.rds:og_id"
"OG0001164","albicans","orf19.501","","orthogroups.rds:og_id"
"OG0001165","cerevisiae","YPL162C","YPL162C","orthogroups.rds:og_id"
"OG0001165","glabrata","CAGL0M02057g","","orthogroups.rds:og_id"
"OG0003924","albicans","orf19.2006","","orthogroups.rds:og_id"
"OG0001165","albicans","orf19.2006","","orthogroups.rds:og_id"
"OG0001165","lactis","KLLA0C10076g","YPL162C","orthogroups.rds:og_id"
"OG0001166","cerevisiae","YGL058W","RAD6","orthogroups.rds:og_id"
"OG0001166","glabrata","CAGL0I00352g","","orthogroups.rds:og_id"
"OG0001166","albicans","orf19.7195","RAD6","orthogroups.rds:og_id"
"OG0001167","cerevisiae","YKL060C","FBA1","orthogroups.rds:og_id"
"OG0001167","glabrata","CAGL0L02497g","FBA1","orthogroups.rds:og_id"
"OG0001167","albicans","orf19.4618","FBA1","orthogroups.rds:og_id"
"OG0001168","cerevisiae","YPR139C","LOA1","orthogroups.rds:og_id"
"OG0001168","glabrata","CAGL0D04950g","","orthogroups.rds:og_id"
"OG0001168","albicans","orf19.1043","","orthogroups.rds:og_id"
"OG0001169","cerevisiae","YLL034C","RIX7","orthogroups.rds:og_id"
"OG0001169","glabrata","CAGL0D02838g","","orthogroups.rds:og_id"
"OG0001169","albicans","orf19.4219","RIX7","orthogroups.rds:og_id"
"OG0001169","lactis","KLLA0E00837g","RIX7","orthogroups.rds:og_id"
"OG0001170","cerevisiae","YGR109W-B","","orthogroups.rds:og_id"
"OG0001170","cerevisiae","YIL082W-A","","orthogroups.rds:og_id"
"OG0001170","cerevisiae","YGR109W-A","","orthogroups.rds:og_id"
"OG0001170","glabrata","CAGL0G07175g","","orthogroups.rds:og_id"
"OG0001170","albicans","orf19.6807","","orthogroups.rds:og_id"
"OG0001170","albicans","orf19.2219","","orthogroups.rds:og_id"
"OG0001171","cerevisiae","YJR058C","APS2","orthogroups.rds:og_id"
"OG0001171","glabrata","CAGL0H01859g","","orthogroups.rds:og_id"
"OG0001171","albicans","orf19.1136","","orthogroups.rds:og_id"
"OG0001171","lactis","KLLA0B06545g","APS2","orthogroups.rds:og_id"
"OG0001172","cerevisiae","YLR069C","MEF1","orthogroups.rds:og_id"
"OG0001172","glabrata","CAGL0F01529g","","orthogroups.rds:og_id"
"OG0001172","albicans","orf19.4932","","orthogroups.rds:og_id"
"OG0001172","lactis","KLLA0D05467g","MEF1","orthogroups.rds:og_id"
"OG0001173","cerevisiae","YJL178C","ATG27","orthogroups.rds:og_id"
"OG0001173","glabrata","CAGL0M11352g","","orthogroups.rds:og_id"
"OG0001173","albicans","orf19.5322","","orthogroups.rds:og_id"
"OG0001173","lactis","KLLA0A06303g","","orthogroups.rds:og_id"
"OG0001174","cerevisiae","YBR127C","VMA2","orthogroups.rds:og_id"
"OG0001174","glabrata","CAGL0C00649g","VMA2","orthogroups.rds:og_id"
"OG0001174","albicans","orf19.6634","VMA2","orthogroups.rds:og_id"
"OG0001175","cerevisiae","YDL166C","FAP7","orthogroups.rds:og_id"
"OG0001175","glabrata","CAGL0I03366g","","orthogroups.rds:og_id"
"OG0001175","albicans","orf19.6074","HBR1","orthogroups.rds:og_id"
"OG0001176","cerevisiae","YEL062W","NPR2","orthogroups.rds:og_id"
"OG0001176","glabrata","CAGL0L13288g","","orthogroups.rds:og_id"
"OG0001176","albicans","orf19.328","NPR2","orthogroups.rds:og_id"
"OG0001177","cerevisiae","YKR079C","TRZ1","orthogroups.rds:og_id"
"OG0001177","glabrata","CAGL0G02167g","","orthogroups.rds:og_id"
"OG0001177","albicans","orf19.5425","","orthogroups.rds:og_id"
"OG0001178","cerevisiae","YFL034C-B","MOB2","orthogroups.rds:og_id"
"OG0001178","glabrata","CAGL0K12606g","","orthogroups.rds:og_id"
"OG0001178","albicans","orf19.6044","MOB2","orthogroups.rds:og_id"
"OG0001178","lactis","KLLA0D05225g","MOB2","orthogroups.rds:og_id"
"OG0001179","albicans","orf19.335","","orthogroups.rds:og_id"
"OG0001180","cerevisiae","YAL041W","CDC24","orthogroups.rds:og_id"
"OG0001180","glabrata","CAGL0M11968g","","orthogroups.rds:og_id"
"OG0001180","albicans","orf19.3174","CDC24","orthogroups.rds:og_id"
"OG0001181","cerevisiae","YJR134C","SGM1","orthogroups.rds:og_id"
"OG0001181","glabrata","CAGL0M00462g","","orthogroups.rds:og_id"
"OG0001181","albicans","orf19.6712","","orthogroups.rds:og_id"
"OG0001181","lactis","KLLA0B04136g","SGM1","orthogroups.rds:og_id"
"OG0001182","cerevisiae","YOR291W","YPK9","orthogroups.rds:og_id"
"OG0001182","glabrata","CAGL0M11308g","","orthogroups.rds:og_id"
"OG0001182","albicans","orf19.1573","","orthogroups.rds:og_id"
"OG0001182","lactis","KLLA0B08217g","","orthogroups.rds:og_id"
"OG0001183","cerevisiae","YGL172W","NUP49","orthogroups.rds:og_id"
"OG0001183","glabrata","CAGL0L05852g","","orthogroups.rds:og_id"
"OG0001183","albicans","orf19.4987","NUP49","orthogroups.rds:og_id"
"OG0001184","cerevisiae","YIL142W","CCT2","orthogroups.rds:og_id"
"OG0001184","glabrata","CAGL0L08272g","","orthogroups.rds:og_id"
"OG0001184","albicans","orf19.1402","CCT2","orthogroups.rds:og_id"
"OG0001185","cerevisiae","YPR024W","YME1","orthogroups.rds:og_id"
"OG0001185","glabrata","CAGL0K05093g","","orthogroups.rds:og_id"
"OG0001185","albicans","orf19.1252","YME1","orthogroups.rds:og_id"
"OG0001186","cerevisiae","YGL083W","SCY1","orthogroups.rds:og_id"
"OG0001186","glabrata","CAGL0H03245g","","orthogroups.rds:og_id"
"OG0001186","albicans","orf19.764","","orthogroups.rds:og_id"
"OG0001186","lactis","KLLA0E19207g","SCY1","orthogroups.rds:og_id"
"OG0001187","cerevisiae","YDL040C","NAT1","orthogroups.rds:og_id"
"OG0001187","glabrata","CAGL0C05313g","","orthogroups.rds:og_id"
"OG0001187","albicans","orf19.3185","","orthogroups.rds:og_id"
"OG0001188","cerevisiae","YMR220W","ERG8","orthogroups.rds:og_id"
"OG0001188","glabrata","CAGL0F03993g","ERG8","orthogroups.rds:og_id"
"OG0001188","albicans","orf19.4606","ERG8","orthogroups.rds:og_id"
"OG0001189","cerevisiae","YGR231C","PHB2","orthogroups.rds:og_id"
"OG0001189","glabrata","CAGL0L06490g","","orthogroups.rds:og_id"
"OG0001189","albicans","orf19.5973","PHB2","orthogroups.rds:og_id"
"OG0001190","cerevisiae","YLR068W","FYV7","orthogroups.rds:og_id"
"OG0001190","glabrata","CAGL0F01551g","","orthogroups.rds:og_id"
"OG0001190","albicans","orf19.4143","FYV5","orthogroups.rds:og_id"
"OG0001190","lactis","KLLA0D05445g","FYV7","orthogroups.rds:og_id"
"OG0001191","cerevisiae","YIL118W","RHO3","orthogroups.rds:og_id"
"OG0001191","glabrata","CAGL0G08558g","","orthogroups.rds:og_id"
"OG0001191","albicans","orf19.3534","RHO3","orthogroups.rds:og_id"
"OG0001192","cerevisiae","YPR170W-B","YPR170W-B","orthogroups.rds:og_id"
"OG0001192","glabrata","CAGL0I06457g","","orthogroups.rds:og_id"
"OG0001192","albicans","orf19.5269","","orthogroups.rds:og_id"
"OG0001192","lactis","KLLA0B10769g","YPR170W-B","orthogroups.rds:og_id"
"OG0001193","cerevisiae","YDR150W","NUM1","orthogroups.rds:og_id"
"OG0001193","glabrata","CAGL0E01265g","","orthogroups.rds:og_id"
"OG0001193","albicans","orf19.4715","","orthogroups.rds:og_id"
"OG0001193","lactis","KLLA0D16566g","NUM1","orthogroups.rds:og_id"
"OG0001194","cerevisiae","YHR020W","YHR020W","orthogroups.rds:og_id"
"OG0001194","glabrata","CAGL0A02090g","","orthogroups.rds:og_id"
"OG0001194","albicans","orf19.6701","","orthogroups.rds:og_id"
"OG0001195","cerevisiae","YGL232W","TAN1","orthogroups.rds:og_id"
"OG0001195","glabrata","CAGL0H07931g","","orthogroups.rds:og_id"
"OG0001195","albicans","orf19.7182","","orthogroups.rds:og_id"
"OG0001195","lactis","KLLA0A01045g","TAN1","orthogroups.rds:og_id"
"OG0001196","cerevisiae","YDR318W","MCM21","orthogroups.rds:og_id"
"OG0001196","glabrata","CAGL0H07139g","","orthogroups.rds:og_id"
"OG0001196","albicans","orf19.3494","CTF5","orthogroups.rds:og_id"
"OG0001196","lactis","KLLA0B10142g","MCM21","orthogroups.rds:og_id"
"OG0001197","cerevisiae","YNL037C","IDH1","orthogroups.rds:og_id"
"OG0001197","glabrata","CAGL0G02673g","","orthogroups.rds:og_id"
"OG0001197","albicans","orf19.4826","IDH1","orthogroups.rds:og_id"
"OG0001198","cerevisiae","YDR141C","DOP1","orthogroups.rds:og_id"
"OG0001198","glabrata","CAGL0B01551g","","orthogroups.rds:og_id"
"OG0001198","albicans","orf19.3166","DOP1","orthogroups.rds:og_id"
"OG0001198","lactis","KLLA0F17930g","DOP1","orthogroups.rds:og_id"
"OG0001199","cerevisiae","YGR257C","MTM1","orthogroups.rds:og_id"
"OG0001199","glabrata","CAGL0F08305g","","orthogroups.rds:og_id"
"OG0001199","albicans","orf19.417","MTM1","orthogroups.rds:og_id"
"OG0001199","lactis","KLLA0A09383g","MTM1","orthogroups.rds:og_id"
"OG0001200","cerevisiae","YOR335C","ALA1","orthogroups.rds:og_id"
"OG0001200","glabrata","CAGL0E05390g","ALA1","orthogroups.rds:og_id"
"OG0001200","albicans","orf19.5746","ALA1","orthogroups.rds:og_id"
"OG0001201","cerevisiae","YAL003W","EFB1","orthogroups.rds:og_id"
"OG0001201","glabrata","CAGL0F08547g","EFB1","orthogroups.rds:og_id"
"OG0001201","albicans","orf19.3838","EFB1","orthogroups.rds:og_id"
"OG0001202","cerevisiae","YBR254C","TRS20","orthogroups.rds:og_id"
"OG0001202","glabrata","CAGL0D05346g","","orthogroups.rds:og_id"
"OG0001202","albicans","orf19.3314","TRS20","orthogroups.rds:og_id"
"OG0001203","cerevisiae","YPL029W","SUV3","orthogroups.rds:og_id"
"OG0001203","glabrata","CAGL0L12386g","SUV3","orthogroups.rds:og_id"
"OG0001203","albicans","orf19.4519","SUV3","orthogroups.rds:og_id"
"OG0001204","cerevisiae","YGL142C","GPI10","orthogroups.rds:og_id"
"OG0001204","glabrata","CAGL0F07843g","","orthogroups.rds:og_id"
"OG0001204","albicans","orf19.3996","","orthogroups.rds:og_id"
"OG0001204","lactis","KLLA0E14719g","GPI10","orthogroups.rds:og_id"
"OG0001205","cerevisiae","YDR061W","YDR061W","orthogroups.rds:og_id"
"OG0001205","glabrata","CAGL0G05093g","","orthogroups.rds:og_id"
"OG0001205","albicans","orf19.5029","MODF","orthogroups.rds:og_id"
"OG0001205","lactis","KLLA0D02156g","YDR061W","orthogroups.rds:og_id"
"OG0001206","cerevisiae","YCR057C","PWP2","orthogroups.rds:og_id"
"OG0001206","glabrata","CAGL0K09284g","","orthogroups.rds:og_id"
"OG0001206","albicans","orf19.3276","PWP2","orthogroups.rds:og_id"
"OG0001207","cerevisiae","YKL086W","SRX1","orthogroups.rds:og_id"
"OG0001207","glabrata","CAGL0L05258g","","orthogroups.rds:og_id"
"OG0001207","albicans","orf19.3537","","orthogroups.rds:og_id"
"OG0001208","cerevisiae","YPR037C","ERV2","orthogroups.rds:og_id"
"OG0001208","glabrata","CAGL0K05401g","","orthogroups.rds:og_id"
"OG0001208","albicans","orf19.6552","","orthogroups.rds:og_id"
"OG0001209","cerevisiae","YKR025W","RPC37","orthogroups.rds:og_id"
"OG0001209","glabrata","CAGL0L03025g","","orthogroups.rds:og_id"
"OG0001209","albicans","orf19.6903","","orthogroups.rds:og_id"
"OG0001210","cerevisiae","YDR265W","PEX10","orthogroups.rds:og_id"
"OG0001210","glabrata","CAGL0M08690g","PEX10","orthogroups.rds:og_id"
"OG0001210","albicans","orf19.5660","","orthogroups.rds:og_id"
"OG0001647","albicans","orf19.5660","","orthogroups.rds:og_id"
"OG0001211","cerevisiae","YOL078W","AVO1","orthogroups.rds:og_id"
"OG0001211","glabrata","CAGL0I07953g","","orthogroups.rds:og_id"
"OG0001211","albicans","orf19.5221","","orthogroups.rds:og_id"
"OG0001211","lactis","KLLA0E17843g","AVO1","orthogroups.rds:og_id"
"OG0001212","cerevisiae","YDR126W","SWF1","orthogroups.rds:og_id"
"OG0001212","glabrata","CAGL0B01991g","","orthogroups.rds:og_id"
"OG0001212","albicans","orf19.3267","","orthogroups.rds:og_id"
"OG0001213","cerevisiae","YJR072C","NPA3","orthogroups.rds:og_id"
"OG0001213","glabrata","CAGL0K00429g","","orthogroups.rds:og_id"
"OG0001213","albicans","orf19.6463","","orthogroups.rds:og_id"
"OG0001214","cerevisiae","YDR196C","CAB5","orthogroups.rds:og_id"
"OG0001214","glabrata","CAGL0F05555g","","orthogroups.rds:og_id"
"OG0001214","albicans","orf19.4005","","orthogroups.rds:og_id"
"OG0001214","lactis","KLLA0D18711g","CAB5","orthogroups.rds:og_id"
"OG0001215","cerevisiae","YJR107W","LIH1","orthogroups.rds:og_id"
"OG0001215","glabrata","CAGL0C04939g","","orthogroups.rds:og_id"
"OG0001215","albicans","orf19.4678","","orthogroups.rds:og_id"
"OG0001215","lactis","KLLA0D10934g","YJR107W","orthogroups.rds:og_id"
"OG0001216","cerevisiae","YLR137W","RKM5","orthogroups.rds:og_id"
"OG0001216","glabrata","CAGL0M04411g","","orthogroups.rds:og_id"
"OG0001216","albicans","orf19.1557","","orthogroups.rds:og_id"
"OG0001217","cerevisiae","YLR059C","REX2","orthogroups.rds:og_id"
"OG0001217","glabrata","CAGL0F01727g","","orthogroups.rds:og_id"
"OG0001217","albicans","orf19.1466","REX2","orthogroups.rds:og_id"
"OG0001217","lactis","KLLA0F08998g","REX2","orthogroups.rds:og_id"
"OG0001218","cerevisiae","YDR298C","ATP5","orthogroups.rds:og_id"
"OG0001218","glabrata","CAGL0H01397g","","orthogroups.rds:og_id"
"OG0001218","albicans","orf19.5419","ATP5","orthogroups.rds:og_id"
"OG0001219","cerevisiae","YDR021W","FAL1","orthogroups.rds:og_id"
"OG0001219","glabrata","CAGL0M06567g","","orthogroups.rds:og_id"
"OG0001219","albicans","orf19.2488","FAL1","orthogroups.rds:og_id"
"OG0001220","cerevisiae","YER146W","LSM5","orthogroups.rds:og_id"
"OG0001220","glabrata","CAGL0I06721g","","orthogroups.rds:og_id"
"OG0001220","albicans","orf19.7256","LSM5","orthogroups.rds:og_id"
"OG0001221","cerevisiae","YGR155W","CYS4","orthogroups.rds:og_id"
"OG0001221","glabrata","CAGL0E03157g","CYS4","orthogroups.rds:og_id"
"OG0001221","albicans","orf19.4536","CYS4","orthogroups.rds:og_id"
"OG0001222","cerevisiae","YPR124W","CTR1","orthogroups.rds:og_id"
"OG0001222","glabrata","CAGL0D04708g","","orthogroups.rds:og_id"
"OG0001222","albicans","orf19.3646","CTR1","orthogroups.rds:og_id"
"OG0001223","cerevisiae","YNL041C","COG6","orthogroups.rds:og_id"
"OG0001223","glabrata","CAGL0G01496g","COG6","orthogroups.rds:og_id"
"OG0001223","albicans","orf19.5209","","orthogroups.rds:og_id"
"OG0001224","cerevisiae","YPR018W","RLF2","orthogroups.rds:og_id"
"OG0001224","glabrata","CAGL0K02453g","","orthogroups.rds:og_id"
"OG0001224","albicans","orf19.2739","CAC1","orthogroups.rds:og_id"
"OG0001224","lactis","KLLA0D02090g","RLF2","orthogroups.rds:og_id"
"OG0001225","cerevisiae","YFR003C","YPI1","orthogroups.rds:og_id"
"OG0001225","glabrata","CAGL0F02255g","","orthogroups.rds:og_id"
"OG0001225","albicans","orf19.7227","","orthogroups.rds:og_id"
"OG0001225","albicans","orf19.7250","","orthogroups.rds:og_id"
"OG0001226","cerevisiae","YBR035C","PDX3","orthogroups.rds:og_id"
"OG0001226","glabrata","CAGL0I04708g","PDX3","orthogroups.rds:og_id"
"OG0001226","albicans","orf19.550","PDX3","orthogroups.rds:og_id"
"OG0001227","cerevisiae","YFR051C","RET2","orthogroups.rds:og_id"
"OG0001227","glabrata","CAGL0A04741g","","orthogroups.rds:og_id"
"OG0001227","albicans","orf19.4236","RET2","orthogroups.rds:og_id"
"OG0001228","cerevisiae","YDR257C","RKM4","orthogroups.rds:og_id"
"OG0001228","glabrata","CAGL0M08844g","","orthogroups.rds:og_id"
"OG0001228","albicans","orf19.2654","RMS1","orthogroups.rds:og_id"
"OG0001229","cerevisiae","YGR033C","TIM21","orthogroups.rds:og_id"
"OG0001229","glabrata","CAGL0K04059g","","orthogroups.rds:og_id"
"OG0001229","albicans","orf19.3691","TIM21","orthogroups.rds:og_id"
"OG0001229","lactis","KLLA0B05786g","TIM21","orthogroups.rds:og_id"
"OG0001230","cerevisiae","YLR424W","SPP382","orthogroups.rds:og_id"
"OG0001230","glabrata","CAGL0J04708g","","orthogroups.rds:og_id"
"OG0001230","albicans","orf19.2980","","orthogroups.rds:og_id"
"OG0001231","cerevisiae","YDR311W","TFB1","orthogroups.rds:og_id"
"OG0001231","glabrata","CAGL0J10934g","","orthogroups.rds:og_id"
"OG0001231","albicans","orf19.5297","","orthogroups.rds:og_id"
"OG0001232","cerevisiae","YER154W","OXA1","orthogroups.rds:og_id"
"OG0001232","glabrata","CAGL0I06534g","","orthogroups.rds:og_id"
"OG0001232","albicans","orf19.6565","","orthogroups.rds:og_id"
"OG0001233","cerevisiae","YIR011C","STS1","orthogroups.rds:og_id"
"OG0001233","glabrata","CAGL0L09625g","","orthogroups.rds:og_id"
"OG0001233","albicans","orf19.4849","","orthogroups.rds:og_id"
"OG0001233","lactis","KLLA0D15851g","STS1","orthogroups.rds:og_id"
"OG0001234","cerevisiae","YKR031C","SPO14","orthogroups.rds:og_id"
"OG0001234","glabrata","CAGL0L03135g","","orthogroups.rds:og_id"
"OG0001234","albicans","orf19.1161","PLD1","orthogroups.rds:og_id"
"OG0001235","cerevisiae","YNL218W","MGS1","orthogroups.rds:og_id"
"OG0001235","glabrata","CAGL0K04983g","","orthogroups.rds:og_id"
"OG0001235","albicans","orf19.3019","","orthogroups.rds:og_id"
