feature_id,mean_log2FC,median_log2FC,sd_log2FC,mean_z,max_abs_z,n_pairs,n_enriched_pairs,n_depleted_pairs,pools_enriched,pools_depleted,final_call,standard_name,common_name,type,chrom,start,stop,strand,coding_length,hits,insertion_index,neighborhood_index,reads_ni,max_free_region,freedom_index,logit_fi,s_value,upstream_hits_100,hits_in_domains,reads_in_domains,domain_coverage,domain_ratio,bps_between_hits_in_feature,bps_between_hits_in_neihgborhood
GWK60_H08657,5.263695494120581,4.9793023005946795,6.095708789180908,0.9869151629144951,2.3266913388125374,4,0,0,,,none,GWK60_H08657,GWK60_H08657,ORF,CP048237.1,862674,863996,W,1323,0,0,0,0,1323,1,0.999986730113595,-13.0922616248439,0,0,0,0,0,9999,480.857142857143
GWK60_J04169,5.263695494120581,4.9793023005946795,6.095708789180908,0.9869151629144951,2.3266913388125374,4,0,0,,,none,GWK60_J04169,GWK60_J04169,ORF,CP048239.1,433096,434613,C,1518,0,0,0,0,1518,1,0.999998112017743,-13.0922616248439,0,0,0,0,0,9999,895.571428571429
GWK60_E05577,5.26367892699189,5.0484181176447915,6.088129464078988,0.9274495054212771,1.8646310952663618,4,0,0,,,none,GWK60_E05577,GWK60_E05577,ORF,CP048234.1,607072,609594,C,2523,0,0,0,0,2523,1,0.999999999918466,-13.0922616248439,0,0,0,0,0,9999,1361.2
GWK60_F08349,5.26367892699189,5.0484181176447915,6.088129464078988,0.9274495054212771,1.8646310952663618,4,0,0,,,none,GWK60_F08349,GWK60_F08349,ORF,CP048235.1,888281,891049,W,2769,0,0,0,0,2769,1,0.999999999993034,-13.0922616248439,0,0,0,0,0,9999,820.2
GWK60_G01353,5.26367892699189,5.0484181176447915,6.088129464078988,0.9274495054212771,1.8646310952663618,4,0,0,,,none,GWK60_G01353,COG6,ORF,CP048236.1,161272,163770,C,2499,0,0,0,0,2499,1,0.99999999989635,-13.0922616248439,0,0,0,0,0,9999,866.375
GWK60_G09801,5.26367892699189,5.0484181176447915,6.088129464078988,0.9274495054212771,1.8646310952663618,4,0,0,,,none,GWK60_G09801,GWK60_G09801,ORF,CP048236.1,976146,980381,W,4236,0,0,0,0,4236,1,1,-13.0922616248439,0,0,0,0,0,9999,1009.33333333333
GWK60_K06589,5.26367892699189,5.0484181176447915,6.088129464078988,0.9274495054212771,1.8646310952663618,4,0,0,,,none,GWK60_K06589,YBP1,ORF,CP048240.1,662613,664580,C,1968,0,0,0,0,1968,1,0.999999979026372,-13.0922616248439,0,0,0,0,0,9999,1314.5
GWK60_C04939,5.248262532894255,5.0484181176447915,6.105953070203405,0.9242858252312711,1.8646310952663618,4,0,0,,,none,GWK60_C04939,GWK60_C04939,ORF,CP048232.1,504835,508173,W,3339,0,0,0,0,3339,1,0.999999999999977,-13.0922616248439,0,0,0,0,0,9999,1283.125
GWK60_K09735,5.2482226944961905,4.948111439152701,7.0471228340435745,0.9410046815940619,2.245117357075309,4,1,0,4,,single_pool_enriched,GWK60_K09735,PDE2,ORF,CP048240.1,977692,979419,C,1728,0,0,0,0,1728,1,0.999999768804053,-13.0922616248439,0,0,0,0,0,9999,1135.75
GWK60_B02255,5.248100063399592,4.948111439152701,6.079752256444872,1.0270632317573534,2.3266913388125374,4,0,0,,,none,GWK60_B02255,GWK60_B02255,ORF,CP048231.1,232468,233553,C,1086,0,0,0,0,1086,1,0.999858065084217,-13.0922616248439,0,0,0,0,0,9999,331.5
GWK60_E02475,5.248100063399592,4.948111439152701,6.079752256444872,1.0270632317573534,2.3266913388125374,4,0,0,,,none,GWK60_E02475,LIG4,ORF,CP048234.1,275344,278184,C,2841,0,0,0,0,2841,1,0.999999999996609,-13.0922616248439,0,0,0,0,0,9999,247.0625
GWK60_I03707,5.248100063399592,4.948111439152701,6.079752256444872,1.0270632317573534,2.3266913388125374,4,0,0,,,none,GWK60_I03707,GWK60_I03707,ORF,CP048238.1,401491,402873,W,1383,0,0,0,0,1383,1,0.999992717288328,-13.0922616248439,0,0,0,0,0,9999,191.186046511628
