feature_id,contrast,background,pool,parent_sample,treated_sample,parent_cpm,treated_cpm,A_exp,log2FC,sd_local,z,Zthr,call,standard_name,common_name,type,chrom,start,stop,strand,coding_length,hits,insertion_index,neighborhood_index,reads_ni,max_free_region,freedom_index,logit_fi,s_value,upstream_hits_100,hits_in_domains,reads_in_domains,domain_coverage,domain_ratio,bps_between_hits_in_feature,bps_between_hits_in_neihgborhood
GWK60_H01463,yH298_pool1_treated_vs_parent,yH298,1,yH298-parent-pool1,yH298-H2O2-treated-facs-pool1,0,0,0,0,Inf,0,2.561155197383588,none,GWK60_H01463,GWK60_H01463,ORF,CP048237.1,167459,168835,W,1377,0,0,0,0,1377,1,0.999992266954072,-13.0922616248439,0,0,0,0,0,9999,5547
GWK60_H01485,yH298_pool1_treated_vs_parent,yH298,1,yH298-parent-pool1,yH298-H2O2-treated-facs-pool1,0,0,0,0,Inf,0,2.561155197383588,none,GWK60_H01485,GWK60_H01485,ORF,CP048237.1,169326,171425,W,2100,0,0,0,0,2100,1,0.999999994397204,-13.0922616248439,0,0,0,0,0,9999,1367.6
GWK60_H01507,yH298_pool1_treated_vs_parent,yH298,1,yH298-parent-pool1,yH298-H2O2-treated-facs-pool1,0,1094.0919037199124,547.0459518599562,11.096177375292966,4.769080105380918,2.3266913388125374,2.561155197383588,none,GWK60_H01507,GWK60_H01507,ORF,CP048237.1,171688,172098,C,411,0,0,0,0,411,1,0.891871333237996,-13.0922616248439,0,0,0,0,0,9999,1112.2
GWK60_H01529,yH298_pool1_treated_vs_parent,yH298,1,yH298-parent-pool1,yH298-H2O2-treated-facs-pool1,0,0,0,0,Inf,0,2.561155197383588,none,GWK60_H01529,EUG1,ORF,CP048237.1,172542,174143,C,1602,0,0,0,0,1602,1,0.999999184937317,-13.0922616248439,0,0,0,0,0,9999,1179.6
GWK60_H01551,yH298_pool1_treated_vs_parent,yH298,1,yH298-parent-pool1,yH298-H2O2-treated-facs-pool1,0,0,0,0,Inf,0,2.561155197383588,none,GWK60_H01551,GWK60_H01551,ORF,CP048237.1,174879,175208,C,330,0,0,0,0,330,1,0.785834983042559,-13.0922616248439,0,0,0,0,0,9999,1056.2
GWK60_H01573,yH298_pool1_treated_vs_parent,yH298,1,yH298-parent-pool1,yH298-H2O2-treated-facs-pool1,0,0,0,0,Inf,0,2.561155197383588,none,GWK60_H01573,GWK60_H01573,ORF,CP048237.1,175415,176629,W,1215,0,0,0,0,1215,1,0.999960925445205,-13.0922616248439,0,0,0,0,0,9999,850.166666666667
GWK60_H01595,yH298_pool1_treated_vs_parent,yH298,1,yH298-parent-pool1,yH298-H2O2-treated-facs-pool1,0,0,0,0,Inf,0,2.561155197383588,none,GWK60_H01595,GWK60_H01595,ORF,CP048237.1,176785,179592,C,2808,0,0,0,0,2808,1,0.999999999995284,-13.0922616248439,0,0,0,0,0,9999,1005.66666666667
GWK60_H01617,yH298_pool1_treated_vs_parent,yH298,1,yH298-parent-pool1,yH298-H2O2-treated-facs-pool1,0,0,0,0,Inf,0,2.561155197383588,none,GWK60_H01617,CBF1,ORF,CP048237.1,181217,182548,C,1332,0,0,0,0,1332,1,0.999987872223139,-13.0922616248439,0,0,0,0,0,9999,981.666666666667
GWK60_H01639,yH298_pool1_treated_vs_parent,yH298,1,yH298-parent-pool1,yH298-H2O2-treated-facs-pool1,0,0,0,0,Inf,0,2.561155197383588,none,GWK60_H01639,GWK60_H01639,ORF,CP048237.1,182925,185333,C,2409,0,0,0,0,2409,1,0.999999999745062,-13.0922616248439,1,0,0,0,0,9999,1061.16666666667
GWK60_H01661,yH298_pool1_treated_vs_parent,yH298,1,yH298-parent-pool1,yH298-H2O2-treated-facs-pool1,0,0,0,0,Inf,0,2.561155197383588,none,GWK60_H01661,GWK60_H01661,ORF,CP048237.1,185599,186042,W,444,0,0,0,0,444,1,0.919827087827188,-13.0922616248439,0,0,0,0,0,9999,904.333333333333
GWK60_H01683,yH298_pool1_treated_vs_parent,yH298,1,yH298-parent-pool1,yH298-H2O2-treated-facs-pool1,0,0,0,0,Inf,0,2.561155197383588,none,GWK60_H01683,GWK60_H01683,ORF,CP048237.1,186110,186772,C,663,0,0,0,0,663,1,0.990339476972592,-13.0922616248439,0,0,0,0,0,9999,1014.83333333333
GWK60_H01727,yH298_pool1_treated_vs_parent,yH298,1,yH298-parent-pool1,yH298-H2O2-treated-facs-pool1,0,0,0,0,Inf,0,2.561155197383588,none,GWK60_H01727,GWK60_H01727,ORF,CP048237.1,187211,187834,W,624,0,0,0,0,624,1,0.985797038627309,-13.0922616248439,0,0,0,0,0,9999,1101
GWK60_H01749,yH298_pool1_treated_vs_parent,yH298,1,yH298-parent-pool1,yH298-H2O2-treated-facs-pool1,1000,547.0459518599562,773.5229759299781,-0.8696692166161584,4.475769873348614,-0.19430606157717897,2.561155197383588,none,GWK60_H01749,GWK60_H01749,ORF,CP048237.1,188456,191850,W,3395,2,0.00058910162002945,0.642341678939617,0.57097038127966,3180,0.936671575846834,0.936671575846821,-11.5072991241228,0,0,0,0,0,1697.5,1090.375
GWK60_H01815,yH298_pool1_treated_vs_parent,yH298,1,yH298-parent-pool1,yH298-H2O2-treated-facs-pool1,0,0,0,0,Inf,0,2.561155197383588,none,GWK60_H01815,GWK60_H01815,ORF,CP048237.1,192883,193707,W,825,0,0,0,0,825,1,0.998073265336672,-13.0922616248439,0,0,0,0,0,9999,1758
GWK60_H01837,yH298_pool1_treated_vs_parent,yH298,1,yH298-parent-pool1,yH298-H2O2-treated-facs-pool1,0,0,0,0,Inf,0,2.561155197383588,none,GWK60_H01837,GWK60_H01837,ORF,CP048237.1,194056,194724,W,669,0,0,0,0,669,1,0.990896940791763,-13.0922616248439,0,0,0,0,0,9999,2001.75
GWK60_H01859,yH298_pool1_treated_vs_parent,yH298,1,yH298-parent-pool1,yH298-H2O2-treated-facs-pool1,0,0,0,0,Inf,0,2.561155197383588,none,GWK60_H01859,GWK60_H01859,ORF,CP048237.1,195225,196109,C,885,0,0,0,0,885,1,0.998941665565534,-13.0922616248439,0,0,0,0,0,9999,1878.4
GWK60_H01881,yH298_pool1_treated_vs_parent,yH298,1,yH298-parent-pool1,yH298-H2O2-treated-facs-pool1,0,0,0,0,Inf,0,2.561155197383588,none,GWK60_H01881,GWK60_H01881,ORF,CP048237.1,196903,197292,C,390,0,0,0,0,390,1,0.869891525637002,-13.0922616248439,0,0,0,0,0,9999,2528.25
GWK60_H01903,yH298_pool1_treated_vs_parent,yH298,1,yH298-parent-pool1,yH298-H2O2-treated-facs-pool1,500,0,250,-9.967226258835993,5.504884667351826,-1.8106149104175178,2.561155197383588,none,GWK60_H01903,GWK60_H01903,ORF,CP048237.1,199202,200833,C,1632,1,0.00061274509803921,1.69852941176471,1.35882352941176,975,0.597426470588235,0.597426109854118,-12.0922616248439,0,0,0,0,0,1632,2772
GWK60_H01925,yH298_pool1_treated_vs_parent,yH298,1,yH298-parent-pool1,yH298-H2O2-treated-facs-pool1,0,547.0459518599562,273.5229759299781,10.096836235289583,5.414924303752026,1.8646310952663618,2.561155197383588,none,GWK60_H01925,GWK60_H01925,ORF,CP048237.1,201584,203440,C,1857,0,0,0,0,1857,1,0.9999999363585,-13.0922616248439,0,0,0,0,0,9999,2891.25
GWK60_H01947,yH298_pool1_treated_vs_parent,yH298,1,yH298-parent-pool1,yH298-H2O2-treated-facs-pool1,0,0,0,0,Inf,0,2.561155197383588,none,GWK60_H01947,GWK60_H01947,ORF,CP048237.1,207650,208660,C,1011,0,0,0,0,1011,1,0.99969957141127,-13.0922616248439,0,0,0,0,0,9999,1362.71428571429
GWK60_H01969,yH298_pool1_treated_vs_parent,yH298,1,yH298-parent-pool1,yH298-H2O2-treated-facs-pool1,0,0,0,0,Inf,0,2.561155197383588,none,GWK60_H01969,GWK60_H01969,ORF,CP048237.1,209860,210462,C,603,0,0,0,0,603,1,0.98253607953104,-13.0922616248439,0,0,0,0,0,9999,1426.33333333333
GWK60_H01991,yH298_pool1_treated_vs_parent,yH298,1,yH298-parent-pool1,yH298-H2O2-treated-facs-pool1,0,0,0,0,Inf,0,2.561155197383588,none,GWK60_H01991,GWK60_H01991,ORF,CP048237.1,210811,211956,W,1146,0,0,0,0,1146,1,0.999922099477949,-13.0922616248439,0,0,0,0,0,9999,1492
GWK60_H02013,yH298_pool1_treated_vs_parent,yH298,1,yH298-parent-pool1,yH298-H2O2-treated-facs-pool1,0,0,0,0,Inf,0,2.561155197383588,none,GWK60_H02013,GWK60_H02013,ORF,CP048237.1,212026,212922,C,897,0,0,0,0,897,1,0.999061229212862,-13.0922616248439,0,0,0,0,0,9999,1297
GWK60_H02035,yH298_pool1_treated_vs_parent,yH298,1,yH298-parent-pool1,yH298-H2O2-treated-facs-pool1,0,0,0,0,Inf,0,2.561155197383588,none,GWK60_H02035,GWK60_H02035,ORF,CP048237.1,213331,216087,C,2757,0,0,0,0,2757,1,0.999999999992146,-13.0922616248439,0,0,0,0,0,9999,1297
GWK60_H02057,yH298_pool1_treated_vs_parent,yH298,1,yH298-parent-pool1,yH298-H2O2-treated-facs-pool1,0,0,0,0,Inf,0,2.561155197383588,none,GWK60_H02057,GWK60_H02057,ORF,CP048237.1,216786,217283,W,498,0,0,0,0,498,1,0.951662371280095,-13.0922616248439,0,0,0,0,0,9999,1053.83333333333
GWK60_H02079,yH298_pool1_treated_vs_parent,yH298,1,yH298-parent-pool1,yH298-H2O2-treated-facs-pool1,0,0,0,0,Inf,0,2.561155197383588,none,GWK60_H02079,GWK60_H02079,ORF,CP048237.1,217590,218999,W,1410,0,0,0,0,1410,1,0.999994440517666,-13.0922616248439,0,0,0,0,0,9999,848.428571428571
GWK60_H02101,yH298_pool1_treated_vs_parent,yH298,1,yH298-parent-pool1,yH298-H2O2-treated-facs-pool1,500,547.0459518599562,523.5229759299781,0.1296099764535894,4.807642058653743,0.026959156874062994,2.561155197383588,none,GWK60_H02101,GWK60_H02101,ORF,CP048237.1,219183,219794,C,612,1,0.00163398692810457,1.25046685340803,0.972585330428468,587,0.959150326797386,0.943818454286155,-12.0922616248439,0,0,0,0,0,612,765.285714285714
GWK60_H02123,yH298_pool1_treated_vs_parent,yH298,1,yH298-parent-pool1,yH298-H2O2-treated-facs-pool1,0,0,0,0,Inf,0,2.561155197383588,none,GWK60_H02123,GWK60_H02123,ORF,CP048237.1,220183,220719,C,537,0,0,0,0,537,1,0.966753691160526,-13.0922616248439,0,0,0,0,0,9999,668.571428571429
GWK60_H02145,yH298_pool1_treated_vs_parent,yH298,1,yH298-parent-pool1,yH298-H2O2-treated-facs-pool1,0,1641.1378555798688,820.5689277899344,11.680920189133221,4.427610295451643,2.6381997081208106,2.561155197383588,enriched,GWK60_H02145,GWK60_H02145,ORF,CP048237.1,221114,222010,C,897,0,0,0,0,897,1,0.999061229212862,-13.0922616248439,0,0,0,0,0,9999,626.857142857143
GWK60_H02167,yH298_pool1_treated_vs_parent,yH298,1,yH298-parent-pool1,yH298-H2O2-treated-facs-pool1,0,0,0,0,Inf,0,2.561155197383588,none,GWK60_H02167,GWK60_H02167,ORF,CP048237.1,222888,226232,W,3345,0,0,0,0,3345,1,0.999999999999978,-13.0922616248439,0,0,0,0,0,9999,786
GWK60_H02189,yH298_pool1_treated_vs_parent,yH298,1,yH298-parent-pool1,yH298-H2O2-treated-facs-pool1,0,0,0,0,Inf,0,2.561155197383588,none,GWK60_H02189,GWK60_H02189,ORF,CP048237.1,226730,227191,W,462,0,0,0,0,462,1,0.932137706423006,-13.0922616248439,0,0,0,0,0,9999,1484
GWK60_H02211,yH298_pool1_treated_vs_parent,yH298,1,yH298-parent-pool1,yH298-H2O2-treated-facs-pool1,0,0,0,0,Inf,0,2.561155197383588,none,GWK60_H02211,GWK60_H02211,ORF,CP048237.1,227704,231954,W,4251,0,0,0,0,4251,1,1,-13.0922616248439,0,0,0,0,0,9999,956.428571428571
GWK60_H02233,yH298_pool1_treated_vs_parent,yH298,1,yH298-parent-pool1,yH298-H2O2-treated-facs-pool1,0,0,0,0,Inf,0,2.561155197383588,none,GWK60_H02233,GWK60_H02233,ORF,CP048237.1,232312,233967,W,1656,0,0,0,0,1656,1,0.999999525023484,-13.0922616248439,0,0,0,0,0,9999,962.285714285714
GWK60_H02255,yH298_pool1_treated_vs_parent,yH298,1,yH298-parent-pool1,yH298-H2O2-treated-facs-pool1,0,0,0,0,Inf,0,2.561155197383588,none,GWK60_H02255,GWK60_H02255,ORF,CP048237.1,234850,237258,W,2409,0,0,0,0,2409,1,0.999999999745062,-13.0922616248439,0,0,0,0,0,9999,1243.66666666667
GWK60_H02277,yH298_pool1_treated_vs_parent,yH298,1,yH298-parent-pool1,yH298-H2O2-treated-facs-pool1,500,0,250,-9.967226258835993,5.504884667351826,-1.8106149104175178,2.561155197383588,none,GWK60_H02277,GWK60_H02277,ORF,CP048237.1,238061,238246,W,186,1,0.0053763440860215,7.13118279569893,5.9426523297491,94,0.505376344086022,0.235028834167354,-12.0922616248439,0,0,0,0,0,186,1326.4
GWK60_H02299,yH298_pool1_treated_vs_parent,yH298,1,yH298-parent-pool1,yH298-H2O2-treated-facs-pool1,0,0,0,0,Inf,0,2.561155197383588,none,GWK60_H02299,GWK60_H02299,ORF,CP048237.1,238800,239549,C,750,0,0,0,0,750,1,0.995929862284104,-13.0922616248439,0,0,0,0,0,9999,1276.5
GWK60_H02321,yH298_pool1_treated_vs_parent,yH298,1,yH298-parent-pool1,yH298-H2O2-treated-facs-pool1,2000,1094.0919037199124,1547.0459518599562,-0.8699675380526366,3.94193969516063,-0.22069529351772246,2.561155197383588,none,GWK60_H02321,GWK60_H02321,ORF,CP048237.1,240285,241439,W,1155,4,0.00346320346320346,4.42077922077922,3.78923933209648,916,0.793073593073593,0.793017129252357,-10.7703335299566,0,0,0,0,0,288.75,1276.5
GWK60_H02343,yH298_pool1_treated_vs_parent,yH298,1,yH298-parent-pool1,yH298-H2O2-treated-facs-pool1,0,0,0,0,Inf,0,2.561155197383588,none,GWK60_H02343,GWK60_H02343,ORF,CP048237.1,242139,242462,W,324,0,0,0,0,324,1,0.775564014269073,-13.0922616248439,0,0,0,0,0,9999,1245.83333333333
GWK60_H02365,yH298_pool1_treated_vs_parent,yH298,1,yH298-parent-pool1,yH298-H2O2-treated-facs-pool1,0,547.0459518599562,273.5229759299781,10.096836235289583,5.414924303752026,1.8646310952663618,2.561155197383588,none,GWK60_H02365,GWK60_H02365,ORF,CP048237.1,242670,242846,C,177,0,0,0,0,177,1,0.442752145401444,-13.0922616248439,0,0,0,0,0,9999,1217
GWK60_H02387,yH298_pool1_treated_vs_parent,yH298,1,yH298-parent-pool1,yH298-H2O2-treated-facs-pool1,500,0,250,-9.967226258835993,5.504884667351826,-1.8106149104175178,2.561155197383588,none,GWK60_H02387,GWK60_H02387,ORF,CP048237.1,243763,245544,C,1782,1,0.00056116722783389,0.741582491582492,0.635642135642136,1616,0.906846240179574,0.906846118001044,-12.0922616248439,0,0,0,0,0,1782,1321.5
GWK60_H02409,yH298_pool1_treated_vs_parent,yH298,1,yH298-parent-pool1,yH298-H2O2-treated-facs-pool1,0,0,0,0,Inf,0,2.561155197383588,none,GWK60_H02409,SPE2,ORF,CP048237.1,246847,248067,C,1221,0,0,0,0,1221,1,0.999963200886391,-13.0922616248439,0,0,0,0,0,9999,902.777777777778
GWK60_H02453,yH298_pool1_treated_vs_parent,yH298,1,yH298-parent-pool1,yH298-H2O2-treated-facs-pool1,0,0,0,0,Inf,0,2.561155197383588,none,GWK60_H02453,GWK60_H02453,ORF,CP048237.1,249274,253908,W,4635,0,0,0,0,4635,1,1,-13.0922616248439,0,0,0,0,0,9999,953.222222222222
GWK60_H02475,yH298_pool1_treated_vs_parent,yH298,1,yH298-parent-pool1,yH298-H2O2-treated-facs-pool1,0,0,0,0,Inf,0,2.561155197383588,none,GWK60_H02475,GWK60_H02475,ORF,CP048237.1,254010,254813,C,804,0,0,0,0,804,1,0.997624099433555,-13.0922616248439,0,0,0,0,0,9999,860.285714285714
GWK60_H02497,yH298_pool1_treated_vs_parent,yH298,1,yH298-parent-pool1,yH298-H2O2-treated-facs-pool1,0,0,0,0,Inf,0,2.561155197383588,none,GWK60_H02497,GWK60_H02497,ORF,CP048237.1,255340,256989,C,1650,0,0,0,0,1650,1,0.999999495652592,-13.0922616248439,0,0,0,0,0,9999,860.285714285714
GWK60_H02519,yH298_pool1_treated_vs_parent,yH298,1,yH298-parent-pool1,yH298-H2O2-treated-facs-pool1,0,547.0459518599562,273.5229759299781,10.096836235289583,5.414924303752026,1.8646310952663618,2.561155197383588,none,GWK60_H02519,GWK60_H02519,ORF,CP048237.1,258137,258808,W,672,0,0,0,0,672,1,0.991163599539392,-13.0922616248439,0,0,0,0,0,9999,801
GWK60_H02541,yH298_pool1_treated_vs_parent,yH298,1,yH298-parent-pool1,yH298-H2O2-treated-facs-pool1,0,0,0,0,Inf,0,2.561155197383588,none,GWK60_H02541,MAS1,ORF,CP048237.1,259289,260686,W,1398,0,0,0,0,1398,1,0.999993731705616,-13.0922616248439,0,0,0,0,0,9999,733.8
GWK60_H02585,yH298_pool1_treated_vs_parent,yH298,1,yH298-parent-pool1,yH298-H2O2-treated-facs-pool1,0,0,0,0,Inf,0,2.561155197383588,none,GWK60_H02585,GWK60_H02585,ORF,CP048237.1,261947,267433,W,5487,0,0,0,0,5487,1,1,-13.0922616248439,0,0,0,0,0,9999,1029.2
GWK60_H02607,yH298_pool1_treated_vs_parent,yH298,1,yH298-parent-pool1,yH298-H2O2-treated-facs-pool1,0,0,0,0,Inf,0,2.561155197383588,none,GWK60_H02607,GWK60_H02607,ORF,CP048237.1,267589,271248,C,3660,0,0,0,0,3660,1,0.999999999999999,-13.0922616248439,0,0,0,0,0,9999,1608
GWK60_H02629,yH298_pool1_treated_vs_parent,yH298,1,yH298-parent-pool1,yH298-H2O2-treated-facs-pool1,1000,547.0459518599562,773.5229759299781,-0.8696692166161584,4.475769873348614,-0.19430606157717897,2.561155197383588,none,GWK60_H02629,GWK60_H02629,ORF,CP048237.1,271913,273880,W,1968,1,0.00050813008130081,0,0,1329,0.67530487804878,0.675304863885188,-11.5072991241228,0,0,0,0,0,1968,9999
GWK60_H02651,yH298_pool1_treated_vs_parent,yH298,1,yH298-parent-pool1,yH298-H2O2-treated-facs-pool1,0,0,0,0,Inf,0,2.561155197383588,none,GWK60_H02651,GWK60_H02651,ORF,CP048237.1,274209,274856,C,648,0,0,0,0,648,1,0.988793593678157,-13.0922616248439,0,0,0,0,0,9999,9999
GWK60_H02673,yH298_pool1_treated_vs_parent,yH298,1,yH298-parent-pool1,yH298-H2O2-treated-facs-pool1,500,0,250,-9.967226258835993,5.504884667351826,-1.8106149104175178,2.561155197383588,none,GWK60_H02673,GWK60_H02673,ORF,CP048237.1,275203,276903,W,1701,1,0.00058788947677836,0,0,1441,0.847148736037625,0.847148479471472,-12.0922616248439,0,0,0,0,0,1701,9999
GWK60_H02695,yH298_pool1_treated_vs_parent,yH298,1,yH298-parent-pool1,yH298-H2O2-treated-facs-pool1,0,0,0,0,Inf,0,2.561155197383588,none,GWK60_H02695,GWK60_H02695,ORF,CP048237.1,277043,279646,C,2604,0,0,0,0,2604,1,0.999999999963729,-13.0922616248439,0,0,0,0,0,9999,9019
GWK60_H02739,yH298_pool1_treated_vs_parent,yH298,1,yH298-parent-pool1,yH298-H2O2-treated-facs-pool1,0,0,0,0,Inf,0,2.561155197383588,none,GWK60_H02739,GWK60_H02739,ORF,CP048237.1,280551,282383,C,1833,0,0,0,0,1833,1,0.999999919095799,-13.0922616248439,0,0,0,0,0,9999,10020
GWK60_H02761,yH298_pool1_treated_vs_parent,yH298,1,yH298-parent-pool1,yH298-H2O2-treated-facs-pool1,0,0,0,0,Inf,0,2.561155197383588,none,GWK60_H02761,TOS8,ORF,CP048237.1,288433,289212,W,780,0,0,0,0,780,1,0.996981583675292,-13.0922616248439,0,0,0,0,0,9999,9663
GWK60_H02805,yH298_pool1_treated_vs_parent,yH298,1,yH298-parent-pool1,yH298-H2O2-treated-facs-pool1,0,0,0,0,Inf,0,2.561155197383588,none,GWK60_H02805,GWK60_H02805,ORF,CP048237.1,290803,292572,C,1770,0,0,0,0,1770,1,0.999999848093426,-13.0922616248439,0,0,0,0,0,9999,9188
GWK60_H02827,yH298_pool1_treated_vs_parent,yH298,1,yH298-parent-pool1,yH298-H2O2-treated-facs-pool1,0,0,0,0,Inf,0,2.561155197383588,none,GWK60_H02827,GWK60_H02827,ORF,CP048237.1,292997,296278,C,3282,0,0,0,0,3282,1,0.999999999999959,-13.0922616248439,0,0,0,0,0,9999,9310
GWK60_H02849,yH298_pool1_treated_vs_parent,yH298,1,yH298-parent-pool1,yH298-H2O2-treated-facs-pool1,0,0,0,0,Inf,0,2.561155197383588,none,GWK60_H02849,GWK60_H02849,ORF,CP048237.1,296764,299001,W,2238,0,0,0,0,2238,1,0.999999998590457,-13.0922616248439,0,0,0,0,0,9999,7104
GWK60_H02871,yH298_pool1_treated_vs_parent,yH298,1,yH298-parent-pool1,yH298-H2O2-treated-facs-pool1,0,0,0,0,Inf,0,2.561155197383588,none,GWK60_H02871,GWK60_H02871,ORF,CP048237.1,299642,303493,W,3852,0,0,0,0,3852,1,1,-13.0922616248439,0,0,0,0,0,9999,9999
GWK60_H02893,yH298_pool1_treated_vs_parent,yH298,1,yH298-parent-pool1,yH298-H2O2-treated-facs-pool1,0,0,0,0,Inf,0,2.561155197383588,none,GWK60_H02893,GWK60_H02893,ORF,CP048237.1,303875,304879,C,1005,0,0,0,0,1005,1,0.999680999871073,-13.0922616248439,0,0,0,0,0,9999,9999
GWK60_H02915,yH298_pool1_treated_vs_parent,yH298,1,yH298-parent-pool1,yH298-H2O2-treated-facs-pool1,0,0,0,0,Inf,0,2.561155197383588,none,GWK60_H02915,GWK60_H02915,ORF,CP048237.1,305234,306340,W,1107,0,0,0,0,1107,1,0.999884946700139,-13.0922616248439,0,0,0,0,0,9999,9999
GWK60_H02937,yH298_pool1_treated_vs_parent,yH298,1,yH298-parent-pool1,yH298-H2O2-treated-facs-pool1,0,0,0,0,Inf,0,2.561155197383588,none,GWK60_H02937,MFalpha,ORF,CP048237.1,306578,307057,C,480,0,0,0,0,480,1,0.942675824101131,-13.0922616248439,0,0,0,0,0,9999,9999
GWK60_H02959,yH298_pool1_treated_vs_parent,yH298,1,yH298-parent-pool1,yH298-H2O2-treated-facs-pool1,0,0,0,0,Inf,0,2.561155197383588,none,GWK60_H02959,GWK60_H02959,ORF,CP048237.1,308170,308789,C,420,0,0,0,0,420,1,0.900249510880315,-13.0922616248439,0,0,0,0,0,9999,9999
GWK60_H02981,yH298_pool1_treated_vs_parent,yH298,1,yH298-parent-pool1,yH298-H2O2-treated-facs-pool1,0,0,0,0,Inf,0,2.561155197383588,none,GWK60_H02981,GWK60_H02981,ORF,CP048237.1,309064,311037,W,1974,0,0,0,0,1974,1,0.999999980247782,-13.0922616248439,0,0,0,0,0,9999,4650
GWK60_H03003,yH298_pool1_treated_vs_parent,yH298,1,yH298-parent-pool1,yH298-H2O2-treated-facs-pool1,0,0,0,0,Inf,0,2.561155197383588,none,GWK60_H03003,GWK60_H03003,ORF,CP048237.1,311256,312029,W,774,0,0,0,0,774,1,0.996795533342443,-13.0922616248439,0,0,0,0,0,9999,4522
GWK60_H03025,yH298_pool1_treated_vs_parent,yH298,1,yH298-parent-pool1,yH298-H2O2-treated-facs-pool1,0,0,0,0,Inf,0,2.561155197383588,none,GWK60_H03025,GWK60_H03025,ORF,CP048237.1,312150,313874,C,1725,0,0,0,0,1725,1,0.99999976176309,-13.0922616248439,0,0,0,0,0,9999,5617
GWK60_H03047,yH298_pool1_treated_vs_parent,yH298,1,yH298-parent-pool1,yH298-H2O2-treated-facs-pool1,0,0,0,0,Inf,0,2.561155197383588,none,GWK60_H03047,GWK60_H03047,ORF,CP048237.1,314233,316584,W,2352,0,0,0,0,2352,1,0.999999999549201,-13.0922616248439,0,0,0,0,0,9999,5749
GWK60_H03069,yH298_pool1_treated_vs_parent,yH298,1,yH298-parent-pool1,yH298-H2O2-treated-facs-pool1,0,0,0,0,Inf,0,2.561155197383588,none,GWK60_H03069,GWK60_H03069,ORF,CP048237.1,316985,319375,W,2391,0,0,0,0,2391,1,0.999999999694784,-13.0922616248439,0,0,0,0,0,9999,6278
GWK60_H03091,yH298_pool1_treated_vs_parent,yH298,1,yH298-parent-pool1,yH298-H2O2-treated-facs-pool1,0,0,0,0,Inf,0,2.561155197383588,none,GWK60_H03091,GWK60_H03091,ORF,CP048237.1,319994,321151,W,1158,0,0,0,0,1158,1,0.999930907826332,-13.0922616248439,0,0,0,0,0,9999,2868
GWK60_H03113,yH298_pool1_treated_vs_parent,yH298,1,yH298-parent-pool1,yH298-H2O2-treated-facs-pool1,0,0,0,0,Inf,0,2.561155197383588,none,GWK60_H03113,GWK60_H03113,ORF,CP048237.1,321602,322333,W,732,0,0,0,0,732,1,0.995131068756241,-13.0922616248439,0,0,0,0,0,9999,3009.5
GWK60_H03135,yH298_pool1_treated_vs_parent,yH298,1,yH298-parent-pool1,yH298-H2O2-treated-facs-pool1,0,0,0,0,Inf,0,2.561155197383588,none,GWK60_H03135,GWK60_H03135,ORF,CP048237.1,322984,323391,W,408,0,0,0,0,408,1,0.888944033288592,-13.0922616248439,0,0,0,0,0,9999,2949.5
GWK60_H03157,yH298_pool1_treated_vs_parent,yH298,1,yH298-parent-pool1,yH298-H2O2-treated-facs-pool1,0,547.0459518599562,273.5229759299781,10.096836235289583,5.414924303752026,1.8646310952663618,2.561155197383588,none,GWK60_H03157,GWK60_H03157,ORF,CP048237.1,323837,324448,W,612,0,0,0,0,612,1,0.984015151657797,-13.0922616248439,0,0,0,0,0,9999,2139
GWK60_H03179,yH298_pool1_treated_vs_parent,yH298,1,yH298-parent-pool1,yH298-H2O2-treated-facs-pool1,0,0,0,0,Inf,0,2.561155197383588,none,GWK60_H03179,DBP3,ORF,CP048237.1,324658,326280,C,1623,0,0,0,0,1623,1,0.999999339322928,-13.0922616248439,0,0,0,0,0,9999,2192
GWK60_H03201,yH298_pool1_treated_vs_parent,yH298,1,yH298-parent-pool1,yH298-H2O2-treated-facs-pool1,0,547.0459518599562,273.5229759299781,10.096836235289583,5.414924303752026,1.8646310952663618,2.561155197383588,none,GWK60_H03201,GWK60_H03201,ORF,CP048237.1,327013,328683,C,1671,0,0,0,0,1671,1,0.999999591183897,-13.0922616248439,0,0,0,0,0,9999,2468.33333333333
GWK60_H03223,yH298_pool1_treated_vs_parent,yH298,1,yH298-parent-pool1,yH298-H2O2-treated-facs-pool1,0,0,0,0,Inf,0,2.561155197383588,none,GWK60_H03223,GWK60_H03223,ORF,CP048237.1,330220,331290,C,1071,0,0,0,0,1071,1,0.99983509894237,-13.0922616248439,0,0,0,0,0,9999,3943.5
GWK60_H03245,yH298_pool1_treated_vs_parent,yH298,1,yH298-parent-pool1,yH298-H2O2-treated-facs-pool1,500,3282.2757111597375,1891.1378555798688,2.713474209958339,3.799519227838678,0.714162515635399,2.561155197383588,none,GWK60_H03245,GWK60_H03245,ORF,CP048237.1,331792,333930,W,2139,1,0.00046750818139317,1.28892005610098,1.28892005610098,1972,0.92192613370734,0.921926130210094,-12.0922616248439,0,0,0,0,0,2139,2757
GWK60_H03267,yH298_pool1_treated_vs_parent,yH298,1,yH298-parent-pool1,yH298-H2O2-treated-facs-pool1,0,0,0,0,Inf,0,2.561155197383588,none,GWK60_H03267,AFT1,ORF,CP048237.1,334966,336573,W,1608,0,0,0,0,1608,1,0.999999232402836,-13.0922616248439,0,0,0,0,0,9999,2488.33333333333
