feature_id,contrast,background,pool,parent_sample,treated_sample,parent_cpm,treated_cpm,A_exp,log2FC,sd_local,z,Zthr,call,standard_name,common_name,type,chrom,start,stop,strand,coding_length,hits,insertion_index,neighborhood_index,reads_ni,max_free_region,freedom_index,logit_fi,s_value,upstream_hits_100,hits_in_domains,reads_in_domains,domain_coverage,domain_ratio,bps_between_hits_in_feature,bps_between_hits_in_neihgborhood
GWK60_M11759,yH298_pool1_treated_vs_parent,yH298,1,yH298-parent-pool1,yH298-H2O2-treated-facs-pool1,0,0,0,0,Inf,0,3.4705551833236803,none,GWK60_M11759,GWK60_M11759,ORF,CP048242.1,1185141,1186385,W,1245,0,0,0,0,1245,1,0.99997105256468,-24.5413676105456,0,0,0,0,0,9999,81.2470588235294
GWK60_M11781,yH298_pool1_treated_vs_parent,yH298,1,yH298-parent-pool1,yH298-H2O2-treated-facs-pool1,0,0,0,0,Inf,0,3.4705551833236803,none,GWK60_M11781,GWK60_M11781,ORF,CP048242.1,1186450,1186983,C,534,0,0,0,0,534,1,0.965775842307604,-24.5413676105456,0,0,0,0,0,9999,82.3714285714286
GWK60_M11803,yH298_pool1_treated_vs_parent,yH298,1,yH298-parent-pool1,yH298-H2O2-treated-facs-pool1,0,0,0,0,Inf,0,3.4705551833236803,none,GWK60_M11803,GWK60_M11803,ORF,CP048242.1,1187388,1188101,W,714,0,0,0,0,714,1,0.994176422993788,-24.5413676105456,0,0,0,0,0,9999,148.75
GWK60_M11825,yH298_pool1_treated_vs_parent,yH298,1,yH298-parent-pool1,yH298-H2O2-treated-facs-pool1,23.437687365233298,0,11.718843682616649,-5.581211874241824,2.6061711464543422,-2.1415369753575018,3.4705551833236803,none,GWK60_M11825,GWK60_M11825,ORF,CP048242.1,1188434,1189540,W,1107,1,0.000903342366757,0.133895413028204,0.0506154088809915,1035,0.934959349593496,0.934851779435089,-17.5189997975171,0,0,0,0,0,1107,148.222222222222
GWK60_M11847,yH298_pool1_treated_vs_parent,yH298,1,yH298-parent-pool1,yH298-H2O2-treated-facs-pool1,0,0.21485540338779702,0.10742770169389851,0.5157233569169587,3.7861222606143854,0.13621413187889783,3.4705551833236803,none,GWK60_M11847,GWK60_M11847,ORF,CP048242.1,1190599,1191720,W,1122,0,0,0,0,1122,1,0.999900971120058,-24.5413676105456,0,0,0,0,0,9999,138.045454545455
GWK60_M11869,yH298_pool1_treated_vs_parent,yH298,1,yH298-parent-pool1,yH298-H2O2-treated-facs-pool1,0,4.082252664368143,2.0411263321840716,3.1960570107117796,2.9951256925130663,1.0670861055016765,3.4705551833236803,none,GWK60_M11869,GWK60_M11869,ORF,CP048242.1,1192214,1192990,C,777,0,0,0,0,777,1,0.99688994510297,-24.5413676105456,0,0,0,0,0,9999,115.6
GWK60_M11891,yH298_pool1_treated_vs_parent,yH298,1,yH298-parent-pool1,yH298-H2O2-treated-facs-pool1,163.3370615608119,447.758660660169,305.54786111049043,1.4520697114480046,2.010407268512376,0.7222763935401408,3.4705551833236803,none,GWK60_M11891,GWK60_M11891,ORF,CP048242.1,1193231,1194478,W,1248,4,0.0032051282051282,0.396091811414392,0.285694981425221,508,0.407051282051282,0.407039847193798,-14.7275864193285,0,0,0,0,0,312,123.58064516129
GWK60_M11913,yH298_pool1_treated_vs_parent,yH298,1,yH298-parent-pool1,yH298-H2O2-treated-facs-pool1,1.635187490597672,0,0.817593745298836,-2.094362758313775,3.2213643297736883,-0.6501477460827634,3.4705551833236803,none,GWK60_M11913,GWK60_M11913,ORF,CP048242.1,1194906,1197428,W,2523,1,0.00039635354736424,0.0543004359889021,0.00156932153454047,2502,0.991676575505351,0.991676575424495,-21.2194395156582,0,0,0,0,0,2523,137
GWK60_M11935,yH298_pool1_treated_vs_parent,yH298,1,yH298-parent-pool1,yH298-H2O2-treated-facs-pool1,306.8701857354964,1132.5028312570782,719.6865084962874,1.8821023277796425,1.8778911734776924,1.002242491131236,3.4705551833236803,none,GWK60_M11935,GWK60_M11935,ORF,CP048242.1,1197956,1199809,C,1854,5,0.00269687162891046,0.254006159306817,0.255821274251419,994,0.5361380798274,0.536138044667641,-13.818560079376,0,0,0,0,0,370.8,94.1854838709677
GWK60_M11957,yH298_pool1_treated_vs_parent,yH298,1,yH298-parent-pool1,yH298-H2O2-treated-facs-pool1,0,0,0,0,Inf,0,3.4705551833236803,none,GWK60_M11957,GWK60_M11957,ORF,CP048242.1,1200236,1200841,C,261,0,0,0,0,261,1,0.64794080208065,-24.5413676105456,0,0,0,0,0,9999,98.8468468468468
GWK60_M11979,yH298_pool1_treated_vs_parent,yH298,1,yH298-parent-pool1,yH298-H2O2-treated-facs-pool1,6.540749962390688,15.89929985069698,11.220024906543834,1.2198332076605523,2.615209680432492,0.4664380132834403,3.4705551833236803,none,GWK60_M11979,GWK60_M11979,ORF,CP048242.1,1204295,1205086,C,792,1,0.00126262626262626,0.12747742577288,0.0155318375281454,459,0.579545454545455,0.577993426494354,-19.3319142449166,1,0,0,0,0,792,100.962121212121
GWK60_M12001,yH298_pool1_treated_vs_parent,yH298,1,yH298-parent-pool1,yH298-H2O2-treated-facs-pool1,0,0,0,0,Inf,0,3.4705551833236803,none,GWK60_M12001,PYK1,ORF,CP048242.1,1210130,1211635,W,1506,0,0,0,0,1506,1,0.999997871306462,-24.5413676105456,0,0,0,0,0,9999,112.758865248227
GWK60_M12023,yH298_pool1_treated_vs_parent,yH298,1,yH298-parent-pool1,yH298-H2O2-treated-facs-pool1,319.7699981613225,347.42118727806775,333.5955927196951,0.11947187958539268,1.9964033604647424,0.05984355764537525,3.4705551833236803,none,GWK60_M12023,GWK60_M12023,ORF,CP048242.1,1215219,1215554,C,336,6,0.0178571428571428,2.18088624338624,2.17395538813996,124,0.369047619047619,0.293673221776109,-13.7591884167144,0,0,0,0,0,56,122.12962962963
GWK60_M12045,yH298_pool1_treated_vs_parent,yH298,1,yH298-parent-pool1,yH298-H2O2-treated-facs-pool1,10.537874939407219,0,5.2689374697036095,-4.464390539695297,2.7773748971013634,-1.607413728825232,3.4705551833236803,none,GWK60_M12045,GWK60_M12045,ORF,CP048242.1,1218365,1219339,W,975,1,0.00102564102564102,0.113497435897436,0.0229375632671915,657,0.673846153846154,0.673556024612892,-18.6587245611837,0,0,0,0,0,975,110.66
GWK60_M12067,yH298_pool1_treated_vs_parent,yH298,1,yH298-parent-pool1,yH298-H2O2-treated-facs-pool1,83.93962451734716,6.445662101633911,45.192643309490535,-3.6037360312747766,2.3407066370192338,-1.5395932041547693,3.4705551833236803,none,GWK60_M12067,GWK60_M12067,ORF,CP048242.1,1219866,1220975,C,1110,1,0.0009009009009009,0.130755755755756,0.284575991851574,683,0.615315315315315,0.61524661330482,-15.6864992272853,0,0,0,0,0,1110,145.138888888889
GWK60_M12089,yH298_pool1_treated_vs_parent,yH298,1,yH298-parent-pool1,yH298-H2O2-treated-facs-pool1,0,0,0,0,Inf,0,3.4705551833236803,none,GWK60_M12089,GWK60_M12089,ORF,CP048242.1,1221354,1224269,W,2916,0,0,0,0,2916,1,0.999999999998398,-24.5413676105456,0,0,0,0,0,9999,142.635135135135
GWK60_M12111,yH298_pool1_treated_vs_parent,yH298,1,yH298-parent-pool1,yH298-H2O2-treated-facs-pool1,0,0,0,0,Inf,0,3.4705551833236803,none,GWK60_M12111,GWK60_M12111,ORF,CP048242.1,1225252,1227669,W,2418,0,0,0,0,2418,1,0.999999999767004,-24.5413676105456,0,0,0,0,0,9999,171.285714285714
GWK60_M12133,yH298_pool1_treated_vs_parent,yH298,1,yH298-parent-pool1,yH298-H2O2-treated-facs-pool1,20.894062379859143,0,10.447031189929572,-5.419138547414137,2.6301103238564334,-2.0604225223025074,3.4705551833236803,none,GWK60_M12133,GWK60_M12133,ORF,CP048242.1,1228443,1228961,W,519,1,0.00192678227360308,0.247674098541151,0.113502020565653,328,0.631984585741811,0.606993526603637,-17.683386615418,0,0,0,0,0,519,128.542857142857
GWK60_M12155,yH298_pool1_treated_vs_parent,yH298,1,yH298-parent-pool1,yH298-H2O2-treated-facs-pool1,18.53212489344028,0,9.26606244672014,-5.250364739110448,2.6553426147908263,-1.9772833493745,3.4705551833236803,none,GWK60_M12155,GWK60_M12155,ORF,CP048242.1,1229211,1229645,C,435,2,0.00459770114942528,0.592758620689655,0.129053104184301,207,0.475862068965517,0.434430770356009,-17.8548670833624,0,0,0,0,0,217.5,128.925
GWK60_M12177,yH298_pool1_treated_vs_parent,yH298,1,yH298-parent-pool1,yH298-H2O2-treated-facs-pool1,0.5450624968658906,0,0.2725312484329453,-1.0635892209879234,3.5157279586846286,-0.3025231853791821,3.4705551833236803,none,GWK60_M12177,GWK60_M12177,ORF,CP048242.1,1230014,1230358,W,345,1,0.00289855072463768,0.344184318097362,0.00433006077606358,187,0.542028985507246,0.439042629435178,-22.5413676105456,0,0,0,0,0,345,118.74358974359
GWK60_M12199,yH298_pool1_treated_vs_parent,yH298,1,yH298-parent-pool1,yH298-H2O2-treated-facs-pool1,0,0,0,0,Inf,0,3.4705551833236803,none,GWK60_M12199,GWK60_M12199,ORF,CP048242.1,1230876,1233320,W,2445,0,0,0,0,2445,1,0.999999999822136,-24.5413676105456,1,0,0,0,0,9999,100.166666666667
GWK60_M12221,yH298_pool1_treated_vs_parent,yH298,1,yH298-parent-pool1,yH298-H2O2-treated-facs-pool1,107.74068688049105,0,53.87034344024553,-7.758099089374889,2.308210904803837,-3.3610876169195683,3.4705551833236803,none,GWK60_M12221,GWK60_M12221,ORF,CP048242.1,1233690,1235639,W,1950,1,0.00051282051282051,0.0467297830374753,0.0984800157014482,1243,0.637435897435897,0.637435881429888,-15.3270484897448,0,0,0,0,0,1950,91.1230769230769
GWK60_M12243,yH298_pool1_treated_vs_parent,yH298,1,yH298-parent-pool1,yH298-H2O2-treated-facs-pool1,40.8796872649418,53.92870625033706,47.404196757639426,0.3954450023677708,2.3318226243484754,0.16958622763095474,3.4705551833236803,none,GWK60_M12243,GWK60_M12243,ORF,CP048242.1,1235862,1238846,C,2985,1,0.00033500837520938,0.0284801198977343,0.0217076019724206,2763,0.925628140703518,0.925628140702774,-16.7211886481304,0,0,0,0,0,2985,85.0131578947368
GWK60_M12265,yH298_pool1_treated_vs_parent,yH298,1,yH298-parent-pool1,yH298-H2O2-treated-facs-pool1,0,0,0,0,Inf,0,3.4705551833236803,none,GWK60_M12265,GWK60_M12265,ORF,CP048242.1,1239620,1241929,C,2310,0,0,0,0,2310,1,0.999999999313902,-24.5413676105456,0,0,0,0,0,9999,73.6161616161616
GWK60_M12287,yH298_pool1_treated_vs_parent,yH298,1,yH298-parent-pool1,yH298-H2O2-treated-facs-pool1,4.723874972837719,0,2.3619374864188596,-3.3851203681275437,2.9605267347200703,-1.143418273656502,3.4705551833236803,none,GWK60_M12287,GWK60_M12287,ORF,CP048242.1,1242708,1244081,C,1374,1,0.0007278020378457,0.0539115488246771,0.00335582674088864,919,0.668850072780204,0.668844743014715,-19.7864801083821,0,0,0,0,0,1374,74.0744680851064
GWK60_M12309,yH298_pool1_treated_vs_parent,yH298,1,yH298-parent-pool1,yH298-H2O2-treated-facs-pool1,792.7025579419603,354.5114155898651,573.6069867659128,-1.1598239139918427,1.912108861172603,-0.606567930070979,3.4705551833236803,none,GWK60_M12309,GWK60_M12309,ORF,CP048242.1,1244580,1244816,C,237,5,0.0210970464135021,1.52265639332233,3.12692205900956,85,0.358649789029536,0.212126637834541,-12.449932224222,1,0,0,0,0,47.4,72.1739130434783
GWK60_M12331,yH298_pool1_treated_vs_parent,yH298,1,yH298-parent-pool1,yH298-H2O2-treated-facs-pool1,290.5183108295197,719.1210351389566,504.81967298423814,1.3061274282667317,1.93164927941946,0.6761721406586172,3.4705551833236803,none,GWK60_M12331,GWK60_M12331,ORF,CP048242.1,1245059,1245487,W,429,4,0.00932400932400932,0.597963440068703,0.56246059505224,192,0.447552447552447,0.406397963667243,-13.8975114207708,1,0,0,0,0,107.25,64.1315789473684
GWK60_M12353,yH298_pool1_treated_vs_parent,yH298,1,yH298-parent-pool1,yH298-H2O2-treated-facs-pool1,0,0,0,0,Inf,0,3.4705551833236803,none,GWK60_M12353,GWK60_M12353,ORF,CP048242.1,1246671,1247720,W,387,0,0,0,0,387,1,0.866458277466788,-24.5413676105456,0,0,0,0,0,9999,65.3931623931624
GWK60_M12375,yH298_pool1_treated_vs_parent,yH298,1,yH298-parent-pool1,yH298-H2O2-treated-facs-pool1,581.2183091579948,1866.8786000365683,1224.0484545972815,1.6826218373965194,1.800163382026039,0.9347050685492616,3.4705551833236803,none,GWK60_M12375,RHR2,ORF,CP048242.1,1248210,1248959,C,750,8,0.0106666666666667,0.724168067226891,0.682639223454834,152,0.202666666666667,0.201841785422912,-12.8975114207708,0,0,0,0,0,93.75,67.890756302521
GWK60_M12397,yH298_pool1_treated_vs_parent,yH298,1,yH298-parent-pool1,yH298-H2O2-treated-facs-pool1,281.61562338071013,155.98502285954066,218.8003231201254,-0.8502619798522444,2.0645599216662514,-0.41183691058287164,3.4705551833236803,none,GWK60_M12397,GWK60_M12397,ORF,CP048242.1,1250809,1252143,W,1335,2,0.00149812734082397,0.10453881800292,0.188949223384596,959,0.718352059925094,0.718343605387483,-13.9423846395095,0,0,0,0,0,667.5,69.7796610169491
GWK60_M12419,yH298_pool1_treated_vs_parent,yH298,1,yH298-parent-pool1,yH298-H2O2-treated-facs-pool1,16.71524990388731,0,8.357624951943656,-5.105615218721828,2.677240002129104,-1.9070442749479064,3.4705551833236803,none,GWK60_M12419,GWK60_M12419,ORF,CP048242.1,1252704,1254770,C,2067,2,0.00096758587324625,0.0740691424437313,0.00696124986340897,1824,0.882438316400581,0.882438309523464,-18.0022087994375,4,0,0,0,0,1033.5,76.5504587155963
GWK60_M12463,yH298_pool1_treated_vs_parent,yH298,1,yH298-parent-pool1,yH298-H2O2-treated-facs-pool1,55.59637468032085,0,27.798187340160425,-6.809835632214742,2.4330170260999044,-2.798926418994619,3.4705551833236803,none,GWK60_M12463,GWK60_M12463,ORF,CP048242.1,1255531,1256025,W,495,1,0.00202020202020202,0.161493725130089,0.0957395481231098,426,0.860606060606061,0.817802517325363,-16.2792727651754,0,0,0,0,0,495,79.9393939393939
GWK60_M12485,yH298_pool1_treated_vs_parent,yH298,1,yH298-parent-pool1,yH298-H2O2-treated-facs-pool1,151.7090616276729,0.21485540338779702,75.96195851553034,-7.734187083789559,2.2459317188633,-3.443643018543746,3.4705551833236803,none,GWK60_M12485,GWK60_M12485,ORF,CP048242.1,1256222,1257121,W,900,1,0.00111111111111111,0.0922477650063857,0.145652782909624,655,0.727777777777778,0.727114734964075,-14.8340084784647,2,0,0,0,0,900,83.0229885057471
GWK60_M12507,yH298_pool1_treated_vs_parent,yH298,1,yH298-parent-pool1,yH298-H2O2-treated-facs-pool1,0,0,0,0,Inf,0,3.4705551833236803,none,GWK60_M12507,GWK60_M12507,ORF,CP048242.1,1257445,1257909,W,465,0,0,0,0,465,1,0.934010990508781,-24.5413676105456,0,0,0,0,0,9999,78.6781609195402
GWK60_M12529,yH298_pool1_treated_vs_parent,yH298,1,yH298-parent-pool1,yH298-H2O2-treated-facs-pool1,0,0,0,0,Inf,0,3.4705551833236803,none,GWK60_M12529,GWK60_M12529,ORF,CP048242.1,1258338,1259315,W,978,0,0,0,0,978,1,0.999582162486557,-24.5413676105456,1,0,0,0,0,9999,78.0117647058824
GWK60_M12551,yH298_pool1_treated_vs_parent,yH298,1,yH298-parent-pool1,yH298-H2O2-treated-facs-pool1,151.3456866297623,0,75.67284331488115,-8.246462117270976,2.2466134903087633,-3.6706189795636024,3.4705551833236803,depleted,GWK60_M12551,GWK60_M12551,ORF,CP048242.1,1259448,1260134,C,687,3,0.00436681222707423,0.3619255562487,0.184232904276401,433,0.630276564774381,0.625477050883755,-14.8374640371009,0,0,0,0,0,229,82.8809523809524
GWK60_M12573,yH298_pool1_treated_vs_parent,yH298,1,yH298-parent-pool1,yH298-H2O2-treated-facs-pool1,0,0,0,0,Inf,0,3.4705551833236803,none,GWK60_M12573,FIS1,ORF,CP048242.1,1260483,1260947,W,465,0,0,0,0,465,1,0.934010990508781,-24.5413676105456,0,0,0,0,0,9999,112.491525423729
GWK60_M12595,yH298_pool1_treated_vs_parent,yH298,1,yH298-parent-pool1,yH298-H2O2-treated-facs-pool1,163.88212405767777,134.06977171398535,148.97594788583154,-0.2886990447900894,2.128698048760465,-0.13562235609611145,3.4705551833236803,none,GWK60_M12595,GWK60_M12595,ORF,CP048242.1,1261396,1263372,W,1977,3,0.0015174506828528,0.176783004552352,0.126866314031523,1387,0.701568032372281,0.701568018924308,-14.7227854330647,0,0,0,0,0,659,116.5
GWK60_M12617,yH298_pool1_treated_vs_parent,yH298,1,yH298-parent-pool1,yH298-H2O2-treated-facs-pool1,62.137124642711534,496.7456926325867,279.44140863764915,2.988868981491362,2.024749638141627,1.4761671888652028,3.4705551833236803,none,GWK60_M12617,PHM4,ORF,CP048242.1,1263726,1264109,W,384,1,0.00260416666666666,0.299014136904762,0.230637082158679,279,0.7265625,0.626986170238143,-16.1193028443728,0,0,0,0,0,384,114.821428571429
GWK60_M12639,yH298_pool1_treated_vs_parent,yH298,1,yH298-parent-pool1,yH298-H2O2-treated-facs-pool1,0,0,0,0,Inf,0,3.4705551833236803,none,GWK60_M12639,GWK60_M12639,ORF,CP048242.1,1264641,1265474,W,834,0,0,0,0,834,1,0.998238805043367,-24.5413676105456,0,0,0,0,0,9999,110.661016949153
GWK60_M12661,yH298_pool1_treated_vs_parent,yH298,1,yH298-parent-pool1,yH298-H2O2-treated-facs-pool1,47.783812225243075,241.49747340788386,144.64064281656346,2.325380492018862,2.1337076020981822,1.0898309073521593,3.4705551833236803,none,GWK60_M12661,GWK60_M12661,ORF,CP048242.1,1265832,1267190,W,1359,1,0.00073583517292126,0.0970995830267353,0.0623048254614978,1280,0.94186902133922,0.941860301400219,-16.4969734911871,0,0,0,0,0,1359,131.958333333333
GWK60_M12683,yH298_pool1_treated_vs_parent,yH298,1,yH298-parent-pool1,yH298-H2O2-treated-facs-pool1,268.3524359569735,16.329010657472573,142.34072330722304,-3.997792272082381,2.13643145710997,-1.8712476165700833,3.4705551833236803,none,GWK60_M12683,GWK60_M12683,ORF,CP048242.1,1267262,1269040,C,1779,3,0.00168634064080944,0.245380503031825,0.298890511483678,966,0.543001686340641,0.543001610954546,-14.0119370563994,0,0,0,0,0,593,145.510638297872
GWK60_M12705,yH298_pool1_treated_vs_parent,yH298,1,yH298-parent-pool1,yH298-H2O2-treated-facs-pool1,0,0,0,0,Inf,0,3.4705551833236803,none,GWK60_M12705,GWK60_M12705,ORF,CP048242.1,1270845,1271741,W,897,0,0,0,0,897,1,0.999061229212862,-24.5413676105456,0,0,0,0,0,9999,132.958333333333
GWK60_M12727,yH298_pool1_treated_vs_parent,yH298,1,yH298-parent-pool1,yH298-H2O2-treated-facs-pool1,169.33274902633667,114.94764081247142,142.14019491940405,-0.5568759903552799,2.136671196783467,-0.2606278360440286,3.4705551833236803,none,GWK60_M12727,GWK60_M12727,ORF,CP048242.1,1272421,1275375,W,2955,5,0.00169204737732656,0.21513613290263,0.104376301855935,952,0.322165820642978,0.322165820642629,-14.6756343396938,0,0,0,0,0,591,127.145454545455
GWK60_M12749,yH298_pool1_treated_vs_parent,yH298,1,yH298-parent-pool1,yH298-H2O2-treated-facs-pool1,75.40031206644821,98.40377475161104,86.90204340902963,0.38191976645271214,2.22200809107631,0.17188045713538133,3.4705551833236803,none,GWK60_M12749,GWK60_M12749,ORF,CP048242.1,1276040,1277440,W,1401,3,0.00214132762312633,0.253878808369961,0.151688596195889,833,0.594575303354747,0.594571686529741,-15.8409278924045,0,0,0,0,0,467,118.561403508772
GWK60_M12771,yH298_pool1_treated_vs_parent,yH298,1,yH298-parent-pool1,yH298-H2O2-treated-facs-pool1,5.2689374697036095,0,2.6344687348518048,-3.528305625916315,2.9349068815095047,-1.2021865661719422,3.4705551833236803,none,GWK60_M12771,GWK60_M12771,ORF,CP048242.1,1278282,1281107,W,2826,1,0.00035385704175513,0.0439392830124216,0.00554973898227026,2811,0.994692144373673,0.994692144369755,-19.634477014937,0,0,0,0,0,2826,124.172413793103
GWK60_M12793,yH298_pool1_treated_vs_parent,yH298,1,yH298-parent-pool1,yH298-H2O2-treated-facs-pool1,198.5844363581395,175.32200916444236,186.95322276129093,-0.17926476479100326,2.0905707744444224,-0.08574919681379531,3.4705551833236803,none,GWK60_M12793,GWK60_M12793,ORF,CP048242.1,1281793,1283112,W,1320,3,0.00227272727272727,0.30998023715415,0.469461605025494,509,0.385606060606061,0.385600787825285,-14.445970587753,0,0,0,0,0,440,136.391304347826
GWK60_M12815,yH298_pool1_treated_vs_parent,yH298,1,yH298-parent-pool1,yH298-H2O2-treated-facs-pool1,9.084374947764845,0,4.542187473882422,-4.260684348516922,2.810379040096802,-1.5160532752799656,3.4705551833236803,none,GWK60_M12815,SEC28,ORF,CP048242.1,1283459,1284346,C,888,1,0.00112612612612612,0.147862979258328,0.0301990505752261,714,0.804054054054054,0.803228219743009,-18.8689422685741,0,0,0,0,0,888,131.302325581395
GWK60_M12837,yH298_pool1_treated_vs_parent,yH298,1,yH298-parent-pool1,yH298-H2O2-treated-facs-pool1,758.7269956373198,387.16943690481025,572.948216271065,-0.9697042904687276,1.912283755401696,-0.50709225957160875,3.4705551833236803,none,GWK60_M12837,GWK60_M12837,ORF,CP048242.1,1285009,1285749,W,741,6,0.00809716599190283,1.09649122807018,2.87532016855325,303,0.408906882591093,0.407086538058014,-12.5131161823828,1,0,0,0,0,123.5,135.416666666667
GWK60_M12859,yH298_pool1_treated_vs_parent,yH298,1,yH298-parent-pool1,yH298-H2O2-treated-facs-pool1,208.39556130172554,297.78958909548663,253.09257519860608,0.513931787846574,2.0407731157205338,0.25183190815659123,3.4705551833236803,none,GWK60_M12859,PUP1,ORF,CP048242.1,1286301,1286936,W,636,4,0.00628930817610062,1.09973045822102,1.27112401374188,299,0.470125786163522,0.464194133579997,-14.3764606838699,1,0,0,0,0,159,174.857142857143
GWK60_M12881,yH298_pool1_treated_vs_parent,yH298,1,yH298-parent-pool1,yH298-H2O2-treated-facs-pool1,85.75649950690013,25.567793003147845,55.662146255023984,-1.7263647251919931,2.302207468846606,-0.7498736532450279,3.4705551833236803,none,GWK60_M12881,GWK60_M12881,ORF,CP048242.1,1287392,1288411,W,1020,1,0.00098039215686274,0.184677871148459,0.351362251684043,1010,0.990196078431373,0.989924192217978,-15.6556712372062,0,0,0,0,0,1020,188.371428571429
GWK60_M12903,yH298_pool1_treated_vs_parent,yH298,1,yH298-parent-pool1,yH298-H2O2-treated-facs-pool1,0,0,0,0,Inf,0,3.4705551833236803,none,GWK60_M12903,GWK60_M12903,ORF,CP048242.1,1288677,1290857,C,2181,0,0,0,0,2181,1,0.999999997507551,-24.5413676105456,0,0,0,0,0,9999,185.515151515152
GWK60_M12925,yH298_pool1_treated_vs_parent,yH298,1,yH298-parent-pool1,yH298-H2O2-treated-facs-pool1,116.27999933139,0,58.139999665695,-7.867649397757778,2.2942405661491216,-3.42930445649107,3.4705551833236803,none,GWK60_M12925,GWK60_M12925,ORF,CP048242.1,1291381,1292193,C,813,2,0.002460024600246,0.493909455223585,0.669707735896386,802,0.986469864698647,0.984327396428471,-15.2171870639268,0,0,0,0,0,406.5,200.774193548387
GWK60_M12947,yH298_pool1_treated_vs_parent,yH298,1,yH298-parent-pool1,yH298-H2O2-treated-facs-pool1,170.96793651693437,0,85.48396825846719,-8.421795016011226,2.224919752232164,-3.785212930741439,3.4705551833236803,depleted,GWK60_M12947,GWK60_M12947,ORF,CP048242.1,1292848,1294614,C,1767,2,0.00113186191284663,0.218319993532218,0.445224085881337,1290,0.730050933786078,0.730050819509149,-14.6617843609328,0,0,0,0,0,883.5,192.885714285714
GWK60_M12969,yH298_pool1_treated_vs_parent,yH298,1,yH298-parent-pool1,yH298-H2O2-treated-facs-pool1,0,0,0,0,Inf,0,3.4705551833236803,none,GWK60_M12969,GWK60_M12969,ORF,CP048242.1,1295262,1295531,C,270,0,0,0,0,270,1,0.668187772168166,-24.5413676105456,0,0,0,0,0,9999,229.72
GWK60_M12991,yH298_pool1_treated_vs_parent,yH298,1,yH298-parent-pool1,yH298-H2O2-treated-facs-pool1,0,0,0,0,Inf,0,3.4705551833236803,none,GWK60_M12991,GWK60_M12991,ORF,CP048242.1,1295739,1296353,C,615,0,0,0,0,615,1,0.984480243421591,-24.5413676105456,0,0,0,0,0,9999,190.59375
GWK60_M13013,yH298_pool1_treated_vs_parent,yH298,1,yH298-parent-pool1,yH298-H2O2-treated-facs-pool1,404.98143517135674,24.063805179433267,214.522620175395,-4.045029891612789,2.067806946566102,-1.956193201850955,3.4705551833236803,none,GWK60_M13013,GWK60_M13013,ORF,CP048242.1,1296638,1297663,W,1026,5,0.00487329434697855,0.539049235993209,0.70504946352252,520,0.50682261208577,0.506691551760131,-13.4185396157379,1,0,0,0,0,205.2,110.612903225806
GWK60_M13035,yH298_pool1_treated_vs_parent,yH298,1,yH298-parent-pool1,yH298-H2O2-treated-facs-pool1,0,132.78063929365854,66.39031964682927,8.058323415635682,2.270136871505593,3.5497081769749266,3.4705551833236803,enriched,GWK60_M13035,GWK60_M13035,ORF,CP048242.1,1298137,1300131,C,1995,0,0,0,0,1995,1,0.999999983989163,-24.5413676105456,0,0,0,0,0,9999,90.0602409638554
GWK60_M13057,yH298_pool1_treated_vs_parent,yH298,1,yH298-parent-pool1,yH298-H2O2-treated-facs-pool1,0,0,0,0,Inf,0,3.4705551833236803,none,GWK60_M13057,CSE4,ORF,CP048242.1,1300502,1301224,C,723,0,0,0,0,723,1,0.994674982314258,-24.5413676105456,0,0,0,0,0,9999,87.9268292682927
GWK60_M13079,yH298_pool1_treated_vs_parent,yH298,1,yH298-parent-pool1,yH298-H2O2-treated-facs-pool1,0,11.60219178294104,5.80109589147052,4.597196447182826,2.756186248137788,1.6679556580361408,3.4705551833236803,none,GWK60_M13079,GWK60_M13079,ORF,CP048242.1,1301600,1303432,C,1833,0,0,0,0,1833,1,0.999999919095799,-24.5413676105456,0,0,0,0,0,9999,82.0337078651685
GWK60_M13101,yH298_pool1_treated_vs_parent,yH298,1,yH298-parent-pool1,yH298-H2O2-treated-facs-pool1,238.01062363143893,7.734794521960693,122.8727090766998,-4.856177065631027,2.1615876651843533,-2.246578819747689,3.4705551833236803,none,GWK60_M13101,MSN4,ORF,CP048242.1,1304372,1305997,C,1626,3,0.0018450184501845,0.141660178069671,0.161270355079594,696,0.428044280442804,0.428044006001732,-14.1849156403238,2,0,0,0,0,542,76.7798165137615
GWK60_M13123,yH298_pool1_treated_vs_parent,yH298,1,yH298-parent-pool1,yH298-H2O2-treated-facs-pool1,63.9539996322645,132.35092848688296,98.15246405957373,1.043466519209778,2.200581550993576,0.4741776185202709,3.4705551833236803,none,GWK60_M13123,GWK60_M13123,ORF,CP048242.1,1308452,1309210,W,759,2,0.00263504611330698,0.177048171335699,0.0814163616593504,394,0.519104084321476,0.517172430881286,-16.0778432372744,0,0,0,0,0,379.5,67.1897810218978
GWK60_M13145,yH298_pool1_treated_vs_parent,yH298,1,yH298-parent-pool1,yH298-H2O2-treated-facs-pool1,124.09256178646775,0,62.04628089323388,-7.961074131378262,2.2823970419047144,-3.488032093107936,3.4705551833236803,depleted,GWK60_M13145,GWK60_M13145,ORF,CP048242.1,1309495,1312818,C,3324,4,0.00120336943441636,0.0819412367050101,0.0373489306276964,1480,0.445246690734055,0.445246690734043,-15.1235150956597,0,0,0,0,0,831,68.0931677018634
