sample,track_name,track_source,chromosome,position,read_count,strand,source_file,displayed_region_start,displayed_region_end,gene_start,gene_end,in_display_region,in_gene,region_class
yH298-H2O2-treated-facs-pool2,yH298-H2O2-treated-facs-pool2,raw,CP048236.1,392856,34,C,/Volumes/rdss_bhe2/User/Joshua-Ayelazuno/Repositories /ytab/output/projects/H2O2_screen_v1/create_hit_file/yH298-H2O2-treated-facs-pool2/yH298-H2O2-treated-facs-pool2_hits.txt,392627,396330,393627,395330,True,False,left_flank
yH298-H2O2-treated-facs-pool2,yH298-H2O2-treated-facs-pool2,raw,CP048236.1,392860,2114,C,/Volumes/rdss_bhe2/User/Joshua-Ayelazuno/Repositories /ytab/output/projects/H2O2_screen_v1/create_hit_file/yH298-H2O2-treated-facs-pool2/yH298-H2O2-treated-facs-pool2_hits.txt,392627,396330,393627,395330,True,False,left_flank
yH298-H2O2-treated-facs-pool2,yH298-H2O2-treated-facs-pool2,raw,CP048236.1,393233,32,C,/Volumes/rdss_bhe2/User/Joshua-Ayelazuno/Repositories /ytab/output/projects/H2O2_screen_v1/create_hit_file/yH298-H2O2-treated-facs-pool2/yH298-H2O2-treated-facs-pool2_hits.txt,392627,396330,393627,395330,True,False,left_flank
yH298-H2O2-treated-facs-pool2,yH298-H2O2-treated-facs-pool2,raw,CP048236.1,394349,1094,C,/Volumes/rdss_bhe2/User/Joshua-Ayelazuno/Repositories /ytab/output/projects/H2O2_screen_v1/create_hit_file/yH298-H2O2-treated-facs-pool2/yH298-H2O2-treated-facs-pool2_hits.txt,392627,396330,393627,395330,True,True,gene_body
yH299-H2O2-treated-facs-pool3,yH299-H2O2-treated-facs-pool3,raw,CP048236.1,392802,1861,W,/Volumes/rdss_bhe2/User/Joshua-Ayelazuno/Repositories /ytab/output/projects/H2O2_screen_v1/create_hit_file/yH299-H2O2-treated-facs-pool3/yH299-H2O2-treated-facs-pool3_hits.txt,392627,396330,393627,395330,True,False,left_flank
yH299-H2O2-treated-facs-pool3,yH299-H2O2-treated-facs-pool3,raw,CP048236.1,392849,913,W,/Volumes/rdss_bhe2/User/Joshua-Ayelazuno/Repositories /ytab/output/projects/H2O2_screen_v1/create_hit_file/yH299-H2O2-treated-facs-pool3/yH299-H2O2-treated-facs-pool3_hits.txt,392627,396330,393627,395330,True,False,left_flank
yH299-H2O2-treated-facs-pool3,yH299-H2O2-treated-facs-pool3,raw,CP048236.1,392851,213,W,/Volumes/rdss_bhe2/User/Joshua-Ayelazuno/Repositories /ytab/output/projects/H2O2_screen_v1/create_hit_file/yH299-H2O2-treated-facs-pool3/yH299-H2O2-treated-facs-pool3_hits.txt,392627,396330,393627,395330,True,False,left_flank
yH299-H2O2-treated-facs-pool3,yH299-H2O2-treated-facs-pool3,raw,CP048236.1,392853,291,W,/Volumes/rdss_bhe2/User/Joshua-Ayelazuno/Repositories /ytab/output/projects/H2O2_screen_v1/create_hit_file/yH299-H2O2-treated-facs-pool3/yH299-H2O2-treated-facs-pool3_hits.txt,392627,396330,393627,395330,True,False,left_flank
yH299-H2O2-treated-facs-pool3,yH299-H2O2-treated-facs-pool3,raw,CP048236.1,393217,229,W,/Volumes/rdss_bhe2/User/Joshua-Ayelazuno/Repositories /ytab/output/projects/H2O2_screen_v1/create_hit_file/yH299-H2O2-treated-facs-pool3/yH299-H2O2-treated-facs-pool3_hits.txt,392627,396330,393627,395330,True,False,left_flank
yH299-H2O2-treated-facs-pool3,yH299-H2O2-treated-facs-pool3,raw,CP048236.1,393226,219,W,/Volumes/rdss_bhe2/User/Joshua-Ayelazuno/Repositories /ytab/output/projects/H2O2_screen_v1/create_hit_file/yH299-H2O2-treated-facs-pool3/yH299-H2O2-treated-facs-pool3_hits.txt,392627,396330,393627,395330,True,False,left_flank
yH299-H2O2-treated-facs-pool3,yH299-H2O2-treated-facs-pool3,raw,CP048236.1,395233,107,W,/Volumes/rdss_bhe2/User/Joshua-Ayelazuno/Repositories /ytab/output/projects/H2O2_screen_v1/create_hit_file/yH299-H2O2-treated-facs-pool3/yH299-H2O2-treated-facs-pool3_hits.txt,392627,396330,393627,395330,True,True,gene_body
yH299-H2O2-treated-facs-pool3,yH299-H2O2-treated-facs-pool3,raw,CP048236.1,395543,290,W,/Volumes/rdss_bhe2/User/Joshua-Ayelazuno/Repositories /ytab/output/projects/H2O2_screen_v1/create_hit_file/yH299-H2O2-treated-facs-pool3/yH299-H2O2-treated-facs-pool3_hits.txt,392627,396330,393627,395330,True,False,right_flank
yH299-H2O2-treated-facs-pool3,yH299-H2O2-treated-facs-pool3,raw,CP048236.1,395694,1,W,/Volumes/rdss_bhe2/User/Joshua-Ayelazuno/Repositories /ytab/output/projects/H2O2_screen_v1/create_hit_file/yH299-H2O2-treated-facs-pool3/yH299-H2O2-treated-facs-pool3_hits.txt,392627,396330,393627,395330,True,False,right_flank
yH299-H2O2-treated-facs-pool3,yH299-H2O2-treated-facs-pool3,raw,CP048236.1,396254,111,W,/Volumes/rdss_bhe2/User/Joshua-Ayelazuno/Repositories /ytab/output/projects/H2O2_screen_v1/create_hit_file/yH299-H2O2-treated-facs-pool3/yH299-H2O2-treated-facs-pool3_hits.txt,392627,396330,393627,395330,True,False,right_flank
yH299-H2O2-treated-facs-pool3,yH299-H2O2-treated-facs-pool3,raw,CP048236.1,392809,44,C,/Volumes/rdss_bhe2/User/Joshua-Ayelazuno/Repositories /ytab/output/projects/H2O2_screen_v1/create_hit_file/yH299-H2O2-treated-facs-pool3/yH299-H2O2-treated-facs-pool3_hits.txt,392627,396330,393627,395330,True,False,left_flank
yH299-H2O2-treated-facs-pool3,yH299-H2O2-treated-facs-pool3,raw,CP048236.1,392856,2192,C,/Volumes/rdss_bhe2/User/Joshua-Ayelazuno/Repositories /ytab/output/projects/H2O2_screen_v1/create_hit_file/yH299-H2O2-treated-facs-pool3/yH299-H2O2-treated-facs-pool3_hits.txt,392627,396330,393627,395330,True,False,left_flank
yH299-H2O2-treated-facs-pool3,yH299-H2O2-treated-facs-pool3,raw,CP048236.1,394351,1397,C,/Volumes/rdss_bhe2/User/Joshua-Ayelazuno/Repositories /ytab/output/projects/H2O2_screen_v1/create_hit_file/yH299-H2O2-treated-facs-pool3/yH299-H2O2-treated-facs-pool3_hits.txt,392627,396330,393627,395330,True,True,gene_body
yH299-H2O2-treated-facs-pool3,yH299-H2O2-treated-facs-pool3,raw,CP048236.1,395049,1,C,/Volumes/rdss_bhe2/User/Joshua-Ayelazuno/Repositories /ytab/output/projects/H2O2_screen_v1/create_hit_file/yH299-H2O2-treated-facs-pool3/yH299-H2O2-treated-facs-pool3_hits.txt,392627,396330,393627,395330,True,True,gene_body
yH299-H2O2-treated-facs-pool3,yH299-H2O2-treated-facs-pool3,raw,CP048236.1,395170,1,C,/Volumes/rdss_bhe2/User/Joshua-Ayelazuno/Repositories /ytab/output/projects/H2O2_screen_v1/create_hit_file/yH299-H2O2-treated-facs-pool3/yH299-H2O2-treated-facs-pool3_hits.txt,392627,396330,393627,395330,True,True,gene_body
yH299-H2O2-treated-facs-pool3,yH299-H2O2-treated-facs-pool3,raw,CP048236.1,395344,1,C,/Volumes/rdss_bhe2/User/Joshua-Ayelazuno/Repositories /ytab/output/projects/H2O2_screen_v1/create_hit_file/yH299-H2O2-treated-facs-pool3/yH299-H2O2-treated-facs-pool3_hits.txt,392627,396330,393627,395330,True,False,right_flank
yH299-H2O2-treated-facs-pool3,yH299-H2O2-treated-facs-pool3,raw,CP048236.1,395550,511,C,/Volumes/rdss_bhe2/User/Joshua-Ayelazuno/Repositories /ytab/output/projects/H2O2_screen_v1/create_hit_file/yH299-H2O2-treated-facs-pool3/yH299-H2O2-treated-facs-pool3_hits.txt,392627,396330,393627,395330,True,False,right_flank
yH299-H2O2-treated-facs-pool3,yH299-H2O2-treated-facs-pool3,raw,CP048236.1,395701,3,C,/Volumes/rdss_bhe2/User/Joshua-Ayelazuno/Repositories /ytab/output/projects/H2O2_screen_v1/create_hit_file/yH299-H2O2-treated-facs-pool3/yH299-H2O2-treated-facs-pool3_hits.txt,392627,396330,393627,395330,True,False,right_flank
yH299-H2O2-treated-facs-pool3,yH299-H2O2-treated-facs-pool3,raw,CP048236.1,395824,28,C,/Volumes/rdss_bhe2/User/Joshua-Ayelazuno/Repositories /ytab/output/projects/H2O2_screen_v1/create_hit_file/yH299-H2O2-treated-facs-pool3/yH299-H2O2-treated-facs-pool3_hits.txt,392627,396330,393627,395330,True,False,right_flank
yH299-H2O2-treated-facs-pool3,yH299-H2O2-treated-facs-pool3,raw,CP048236.1,395973,769,C,/Volumes/rdss_bhe2/User/Joshua-Ayelazuno/Repositories /ytab/output/projects/H2O2_screen_v1/create_hit_file/yH299-H2O2-treated-facs-pool3/yH299-H2O2-treated-facs-pool3_hits.txt,392627,396330,393627,395330,True,False,right_flank
yH299-H2O2-treated-facs-pool4,yH299-H2O2-treated-facs-pool4,raw,CP048236.1,392802,1042,W,/Volumes/rdss_bhe2/User/Joshua-Ayelazuno/Repositories /ytab/output/projects/H2O2_screen_v1/create_hit_file/yH299-H2O2-treated-facs-pool4/yH299-H2O2-treated-facs-pool4_hits.txt,392627,396330,393627,395330,True,False,left_flank
yH299-H2O2-treated-facs-pool4,yH299-H2O2-treated-facs-pool4,raw,CP048236.1,394102,2561,W,/Volumes/rdss_bhe2/User/Joshua-Ayelazuno/Repositories /ytab/output/projects/H2O2_screen_v1/create_hit_file/yH299-H2O2-treated-facs-pool4/yH299-H2O2-treated-facs-pool4_hits.txt,392627,396330,393627,395330,True,True,gene_body
yH299-H2O2-treated-facs-pool4,yH299-H2O2-treated-facs-pool4,raw,CP048236.1,394663,338,W,/Volumes/rdss_bhe2/User/Joshua-Ayelazuno/Repositories /ytab/output/projects/H2O2_screen_v1/create_hit_file/yH299-H2O2-treated-facs-pool4/yH299-H2O2-treated-facs-pool4_hits.txt,392627,396330,393627,395330,True,True,gene_body
yH299-H2O2-treated-facs-pool4,yH299-H2O2-treated-facs-pool4,raw,CP048236.1,395817,1,W,/Volumes/rdss_bhe2/User/Joshua-Ayelazuno/Repositories /ytab/output/projects/H2O2_screen_v1/create_hit_file/yH299-H2O2-treated-facs-pool4/yH299-H2O2-treated-facs-pool4_hits.txt,392627,396330,393627,395330,True,False,right_flank
yH299-H2O2-treated-facs-pool4,yH299-H2O2-treated-facs-pool4,raw,CP048236.1,392790,2164,C,/Volumes/rdss_bhe2/User/Joshua-Ayelazuno/Repositories /ytab/output/projects/H2O2_screen_v1/create_hit_file/yH299-H2O2-treated-facs-pool4/yH299-H2O2-treated-facs-pool4_hits.txt,392627,396330,393627,395330,True,False,left_flank
yH299-H2O2-treated-facs-pool4,yH299-H2O2-treated-facs-pool4,raw,CP048236.1,392809,656,C,/Volumes/rdss_bhe2/User/Joshua-Ayelazuno/Repositories /ytab/output/projects/H2O2_screen_v1/create_hit_file/yH299-H2O2-treated-facs-pool4/yH299-H2O2-treated-facs-pool4_hits.txt,392627,396330,393627,395330,True,False,left_flank
yH299-H2O2-treated-facs-pool4,yH299-H2O2-treated-facs-pool4,raw,CP048236.1,392856,2022,C,/Volumes/rdss_bhe2/User/Joshua-Ayelazuno/Repositories /ytab/output/projects/H2O2_screen_v1/create_hit_file/yH299-H2O2-treated-facs-pool4/yH299-H2O2-treated-facs-pool4_hits.txt,392627,396330,393627,395330,True,False,left_flank
yH299-H2O2-treated-facs-pool4,yH299-H2O2-treated-facs-pool4,raw,CP048236.1,392867,1177,C,/Volumes/rdss_bhe2/User/Joshua-Ayelazuno/Repositories /ytab/output/projects/H2O2_screen_v1/create_hit_file/yH299-H2O2-treated-facs-pool4/yH299-H2O2-treated-facs-pool4_hits.txt,392627,396330,393627,395330,True,False,left_flank
yH299-H2O2-treated-facs-pool4,yH299-H2O2-treated-facs-pool4,raw,CP048236.1,392931,151,C,/Volumes/rdss_bhe2/User/Joshua-Ayelazuno/Repositories /ytab/output/projects/H2O2_screen_v1/create_hit_file/yH299-H2O2-treated-facs-pool4/yH299-H2O2-treated-facs-pool4_hits.txt,392627,396330,393627,395330,True,False,left_flank
yH299-H2O2-treated-facs-pool4,yH299-H2O2-treated-facs-pool4,raw,CP048236.1,393224,5,C,/Volumes/rdss_bhe2/User/Joshua-Ayelazuno/Repositories /ytab/output/projects/H2O2_screen_v1/create_hit_file/yH299-H2O2-treated-facs-pool4/yH299-H2O2-treated-facs-pool4_hits.txt,392627,396330,393627,395330,True,False,left_flank
yH299-H2O2-treated-facs-pool4,yH299-H2O2-treated-facs-pool4,raw,CP048236.1,395230,807,C,/Volumes/rdss_bhe2/User/Joshua-Ayelazuno/Repositories /ytab/output/projects/H2O2_screen_v1/create_hit_file/yH299-H2O2-treated-facs-pool4/yH299-H2O2-treated-facs-pool4_hits.txt,392627,396330,393627,395330,True,True,gene_body
yH299-H2O2-treated-facs-pool4,yH299-H2O2-treated-facs-pool4,raw,CP048236.1,395973,1413,C,/Volumes/rdss_bhe2/User/Joshua-Ayelazuno/Repositories /ytab/output/projects/H2O2_screen_v1/create_hit_file/yH299-H2O2-treated-facs-pool4/yH299-H2O2-treated-facs-pool4_hits.txt,392627,396330,393627,395330,True,False,right_flank
yH299-H2O2-treated-facs-pool4,yH299-H2O2-treated-facs-pool4,raw,CP048236.1,396053,30,C,/Volumes/rdss_bhe2/User/Joshua-Ayelazuno/Repositories /ytab/output/projects/H2O2_screen_v1/create_hit_file/yH299-H2O2-treated-facs-pool4/yH299-H2O2-treated-facs-pool4_hits.txt,392627,396330,393627,395330,True,False,right_flank
yH299-H2O2-treated-facs-pool4,yH299-H2O2-treated-facs-pool4,raw,CP048236.1,396109,5,C,/Volumes/rdss_bhe2/User/Joshua-Ayelazuno/Repositories /ytab/output/projects/H2O2_screen_v1/create_hit_file/yH299-H2O2-treated-facs-pool4/yH299-H2O2-treated-facs-pool4_hits.txt,392627,396330,393627,395330,True,False,right_flank
