sample,track_name,track_source,chromosome,position,read_count,strand,source_file,displayed_region_start,displayed_region_end,gene_start,gene_end,in_display_region,in_gene,region_class
yH299-H2O2-treated-facs-pool3,yH299-H2O2-treated-facs-pool3,raw,CP048235.1,914991,763,C,/Users/joshuaayelazuno/Desktop/ytab/output/projects/H2O2_screen_v1/create_hit_file/yH299-H2O2-treated-facs-pool3/yH299-H2O2-treated-facs-pool3_hits.txt,912126,916018,913126,915018,True,True,gene_body
yH299-H2O2-treated-facs-pool3,yH299-H2O2-treated-facs-pool3,raw,CP048235.1,915099,168,C,/Users/joshuaayelazuno/Desktop/ytab/output/projects/H2O2_screen_v1/create_hit_file/yH299-H2O2-treated-facs-pool3/yH299-H2O2-treated-facs-pool3_hits.txt,912126,916018,913126,915018,True,False,right_flank
yH299-H2O2-treated-facs-pool4,yH299-H2O2-treated-facs-pool4,raw,CP048235.1,912417,2359,W,/Users/joshuaayelazuno/Desktop/ytab/output/projects/H2O2_screen_v1/create_hit_file/yH299-H2O2-treated-facs-pool4/yH299-H2O2-treated-facs-pool4_hits.txt,912126,916018,913126,915018,True,False,left_flank
yH299-H2O2-treated-facs-pool4,yH299-H2O2-treated-facs-pool4,raw,CP048235.1,912471,2273,W,/Users/joshuaayelazuno/Desktop/ytab/output/projects/H2O2_screen_v1/create_hit_file/yH299-H2O2-treated-facs-pool4/yH299-H2O2-treated-facs-pool4_hits.txt,912126,916018,913126,915018,True,False,left_flank
yH299-H2O2-treated-facs-pool4,yH299-H2O2-treated-facs-pool4,raw,CP048235.1,912425,224,C,/Users/joshuaayelazuno/Desktop/ytab/output/projects/H2O2_screen_v1/create_hit_file/yH299-H2O2-treated-facs-pool4/yH299-H2O2-treated-facs-pool4_hits.txt,912126,916018,913126,915018,True,False,left_flank
yH299-H2O2-treated-facs-pool4,yH299-H2O2-treated-facs-pool4,raw,CP048235.1,912474,282,C,/Users/joshuaayelazuno/Desktop/ytab/output/projects/H2O2_screen_v1/create_hit_file/yH299-H2O2-treated-facs-pool4/yH299-H2O2-treated-facs-pool4_hits.txt,912126,916018,913126,915018,True,False,left_flank
yH299-H2O2-treated-facs-pool4,yH299-H2O2-treated-facs-pool4,raw,CP048235.1,912478,2277,C,/Users/joshuaayelazuno/Desktop/ytab/output/projects/H2O2_screen_v1/create_hit_file/yH299-H2O2-treated-facs-pool4/yH299-H2O2-treated-facs-pool4_hits.txt,912126,916018,913126,915018,True,False,left_flank
yH299-H2O2-treated-facs-pool4,yH299-H2O2-treated-facs-pool4,raw,CP048235.1,912511,9,C,/Users/joshuaayelazuno/Desktop/ytab/output/projects/H2O2_screen_v1/create_hit_file/yH299-H2O2-treated-facs-pool4/yH299-H2O2-treated-facs-pool4_hits.txt,912126,916018,913126,915018,True,False,left_flank
yH299-H2O2-treated-facs-pool4,yH299-H2O2-treated-facs-pool4,raw,CP048235.1,912616,695,C,/Users/joshuaayelazuno/Desktop/ytab/output/projects/H2O2_screen_v1/create_hit_file/yH299-H2O2-treated-facs-pool4/yH299-H2O2-treated-facs-pool4_hits.txt,912126,916018,913126,915018,True,False,left_flank
yH299-H2O2-treated-facs-pool4,yH299-H2O2-treated-facs-pool4,raw,CP048235.1,912675,1,C,/Users/joshuaayelazuno/Desktop/ytab/output/projects/H2O2_screen_v1/create_hit_file/yH299-H2O2-treated-facs-pool4/yH299-H2O2-treated-facs-pool4_hits.txt,912126,916018,913126,915018,True,False,left_flank
yH299-H2O2-treated-facs-pool4,yH299-H2O2-treated-facs-pool4,raw,CP048235.1,912683,1533,C,/Users/joshuaayelazuno/Desktop/ytab/output/projects/H2O2_screen_v1/create_hit_file/yH299-H2O2-treated-facs-pool4/yH299-H2O2-treated-facs-pool4_hits.txt,912126,916018,913126,915018,True,False,left_flank
yH299-H2O2-treated-facs-pool4,yH299-H2O2-treated-facs-pool4,raw,CP048235.1,914917,557,C,/Users/joshuaayelazuno/Desktop/ytab/output/projects/H2O2_screen_v1/create_hit_file/yH299-H2O2-treated-facs-pool4/yH299-H2O2-treated-facs-pool4_hits.txt,912126,916018,913126,915018,True,True,gene_body
