feature_id,mean_log2FC,median_log2FC,sd_log2FC,mean_z,max_abs_z,n_pairs,n_enriched_pairs,n_depleted_pairs,pools_enriched,pools_depleted,final_call,standard_name,common_name,type,chrom,start,stop,strand,coding_length,hits,insertion_index,neighborhood_index,reads_ni,max_free_region,freedom_index,logit_fi,s_value,upstream_hits_100,hits_in_domains,reads_in_domains,domain_coverage,domain_ratio,bps_between_hits_in_feature,bps_between_hits_in_neihgborhood
GWK60_L07931,-2.733156979932664,-1.85007898153044,3.46983199967545,-0.5688403037579013,1.5061592200635514,4,0,0,,,none,GWK60_L07931,GWK60_L07931,ORF,CP048241.1,811609,812637,W,1029,0,0,0,0,1029,1,0.999749048529705,-24.5413676105456,0,0,819,0.795918367346939,9999,209.47619047619,NA
GWK60_A01683,-2.729059492827135,-3.2483252463715258,3.1240344240242437,-0.764859201645366,2.10773006854132,4,0,0,,,none,GWK60_A01683,GWK60_A01683,ORF,CP048230.1,212460,214844,C,2385,2,0.00083857442348008,0.0973713917110144,0.0234624555976359,1298,0.544234800838574,0.544234800662193,-17.5871713001587,2,123,2055,0.861635220125786,1192.5,116.115384615385,NA
GWK60_K08547,-2.7287709813813854,-2.5321400813430452,1.211502713650943,-0.7897050634008898,1.0075954859632565,4,0,0,,,none,GWK60_K08547,GWK60_K08547,ORF,CP048240.1,885915,886691,C,777,4,0.00514800514800514,0.336293436293436,0.22825514021753,404,0.51994851994852,0.51833145150785,-14.6880580551419,1,175,61,0.0785070785070785,194.25,65.325,NA
GWK60_E05863,-2.724616672241742,-1.5793333465787933,4.033808175212883,-0.7491256762135768,1.716148027391367,4,0,0,,,none,GWK60_E05863,GWK60_E05863,ORF,CP048234.1,641941,645580,C,2775,5,0.0018018018018018,0.162111644354635,0.105078494171481,827,0.298018018018018,0.298018018016063,-13.8583730268639,5,1643,2617,0.943063063063063,728,89.9719626168224,NA
GWK60_J06523,-2.7236482503772903,-3.1774120244132646,6.173393523833167,-1.4590463989283045,4.246746744534544,4,0,1,,1,single_pool_depleted,GWK60_J06523,GWK60_J06523,ORF,CP048239.1,680409,682895,C,2487,2,0.00080418174507438,0.124596839736844,0.494010159610012,2046,0.822677925211098,0.822677925114955,-13.9819905200189,0,0,1969,0.791716928025734,1243.5,154.936170212766,NA
GWK60_H01661,-2.7214574900171495,-1.2111837837098502,3.9946938482436622,-1.1455266185243194,3.8127202219471266,4,0,1,,2,single_pool_depleted,GWK60_H01661,GWK60_H01661,ORF,CP048237.1,185599,186042,W,444,1,0.00225225225225225,0.321597913703177,0.012389004701246,349,0.786036036036036,0.723017237954253,-20.8409278924045,1,12,436,0.981981981981982,444,142.789473684211,NA
GWK60_H06611,-2.719932094886265,-1.4645435942855634,4.879592050110404,-1.279250216586954,4.716588965885145,4,0,1,,2,single_pool_depleted,GWK60_H06611,GWK60_H06611,ORF,CP048237.1,679478,680494,W,1017,8,0.00786627335299901,0.791504424778761,0.854872045984339,323,0.317600786627335,0.317510925315053,-12.6861097833524,3,2608,311,0.305801376597837,127.125,100.62,NA
GWK60_H05731,-2.7123696988713757,-4.7527366719759305,7.296906618488048,-1.063065890416919,2.9436386852332634,4,0,0,,,none,GWK60_H05731,GWK60_H05731,ORF,CP048237.1,589186,589527,W,342,2,0.00584795321637426,2.23099415204678,2.83450525036277,309,0.903508771929825,0.727630323597083,-16.0256677722615,0,0,223,0.652046783625731,171,381.5,NA
GWK60_H10505,-2.7003989715355208,-0.9227086937428732,4.753851184943261,-1.1968311516587646,4.826970053591646,4,0,1,,2,single_pool_depleted,GWK60_H10505,GWK60_H10505,ORF,CP048237.1,1043665,1044558,W,894,8,0.00894854586129753,0.797539149888143,0.827094514678709,273,0.305369127516779,0.305073733895355,-13.2296192955406,8,2541,889,0.994407158836689,111.75,89.125,NA
GWK60_I01023,-2.696328861492918,-3.3585294148643263,6.147652074804849,-0.8420802146121614,3.39065617496805,4,0,0,,,none,GWK60_I01023,GWK60_I01023,ORF,CP048238.1,127438,128553,C,1116,0,0,0,0,1116,1,0.999894848160022,-24.5413676105456,0,0,1105,0.990143369175627,9999,79.3085106382979,NA
GWK60_L05995,-2.695676138921491,-3.2341671561860004,1.9214423841488255,-0.793633053973876,1.5399557625946296,4,0,0,,,none,GWK60_L05995,GWK60_L05995,ORF,CP048241.1,617245,618183,C,939,1,0.00106496272630457,0.0995244817594175,0.0133607553562715,498,0.530351437699681,0.530024202901547,-18.8134471559824,1,52,931,0.991480298189563,939,93.453488372093,NA
GWK60_M10307,-2.695491818643781,-4.9155454633857545,5.802392115948088,-1.2146548219569808,2.8347878671560203,4,0,0,,,none,GWK60_M10307,GWK60_M10307,ORF,CP048242.1,1042511,1042867,C,357,3,0.00840336134453781,0.734418767507003,0.249382015200926,244,0.683473389355742,0.565768068394773,-15.8409278924045,3,415,352,0.985994397759104,119,87.3958333333333,NA
GWK60_D06413,-2.695242813578076,-1.914617681592298,2.33164978612072,-0.7098256801511623,1.169922188325274,4,0,0,,,none,GWK60_D06413,GWK60_D06413,ORF,CP048233.1,629683,632229,C,2547,18,0.00706713780918727,0.512581646857265,0.327056718726337,583,0.228896741264232,0.228896741249552,-12.4803340088645,3,744,261,0.102473498233216,141.5,72.530303030303,NA
GWK60_E01793,-2.692014814426159,-0.6681201017322366,4.738625773488852,-0.5212973032754046,1.8864330785982315,4,0,0,,,none,GWK60_E01793,GWK60_E01793,ORF,CP048234.1,220286,221593,C,561,2,0.0035650623885918,0.19298318340726,0.599914199906294,473,0.843137254901961,0.820929593257114,-13.0911873633808,2,2797,556,0.99108734402852,654,54.1317829457364,NA
GWK60_J07029,-2.691233502000781,-1.179489607893331,3.903370606888515,-1.1208982588695637,3.7747835468712094,4,0,1,,2,single_pool_depleted,GWK60_J07029,PEX22,ORF,CP048239.1,736171,736695,C,525,1,0.0019047619047619,0.208679927667269,0.00611516271552437,387,0.737142857142857,0.709627608757756,-21.3714426091033,1,8,343,0.653333333333333,525,109.556962025316,NA
GWK60_L08723,-2.6911788431954777,-2.8433739403052876,5.554807175043334,-1.3801872366636219,4.389489182889115,4,0,1,,2,single_pool_depleted,GWK60_L08723,GWK60_L08723,ORF,CP048241.1,884142,885083,C,942,2,0.00212314225053078,0.205764105343994,0.473565386269253,598,0.634819532908705,0.634439409078875,-14.3221990900834,2,1191,826,0.876857749469214,471,96.9148936170213,NA
GWK60_A03069,-2.683332694142078,-1.8454673409033626,2.89998827642491,-0.8142457597754897,1.3198779195520132,4,0,0,,,none,GWK60_A03069,GWK60_A03069,ORF,CP048230.1,339668,340393,C,726,10,0.0137741046831956,1.04509206901551,1.13354885779706,113,0.15564738292011,0.1548429267322,-12.3506169608832,1,4,61,0.0840220385674931,72.6,75.8736842105263,NA
GWK60_I03091,-2.6817186186462747,-0.19027690243639414,5.262555691092533,-0.5388708753598869,2.04019319196526,4,0,1,,4,single_pool_depleted,GWK60_I03091,GWK60_I03091,ORF,CP048238.1,333889,334788,C,900,6,0.00666666666666666,0.447314814814815,0.384532812586331,471,0.523333333333333,0.52285654987493,-13.3701908128938,6,2305,829,0.921111111111111,150,67.0972222222222,NA
GWK60_F01199,-2.6709477615310053,-0.6580614216329573,5.688403534283708,-0.4851577206760964,2.0752566691298044,4,0,1,,4,single_pool_depleted,GWK60_F01199,AUS1,ORF,CP048235.1,156902,161098,C,4197,6,0.00142959256611865,0.0566611204882239,0.0374682533234153,1170,0.278770550393138,0.278770550393138,-13.4172462987164,6,2231,3940,0.938765785084584,699.5,39.6344537815126,NA
GWK60_I02475,-2.664065402036542,-2.149022388827997,2.6916606851713807,-0.8997534335236614,2.548326221353679,4,0,0,,,none,GWK60_I02475,GWK60_I02475,ORF,CP048238.1,271873,272127,W,255,1,0.00392156862745098,0.35818834576084,0.00607243852650898,205,0.803921568627451,0.509795279047899,-21.734012688488,1,6,244,0.956862745098039,255,91.3380281690141,NA
GWK60_F03113,-2.6629806409139123,-1.4138977997432094,4.485070897869015,-1.2962170392944494,4.1015100781293565,4,0,1,,2,single_pool_depleted,GWK60_F03113,SCS7,ORF,CP048235.1,348485,349627,C,1143,2,0.00174978127734033,0.101143339988484,0.191891681005901,955,0.835520559930009,0.835453490392216,-14.0686767713028,2,1420,1126,0.985126859142607,571.5,57.8034188034188,NA
GWK60_L11231,-2.6626890850519476,-4.653416112983193,6.006297621143442,-0.973882385532296,1.8689850683897498,4,0,0,,,none,GWK60_L11231,GWK60_L11231,ORF,CP048241.1,1145964,1148870,C,2907,2,0.00068799449604403,0.0843356162241611,0.0756921108064655,1429,0.491572067423461,0.491572067422599,-15.922982108287,1,6,2487,0.855521155830753,1453.5,122.581818181818,NA
GWK60_M05643,-2.662031632063789,-4.425822294597284,7.78521217843092,-0.5496488838176203,3.482986701721898,4,0,1,,2,single_pool_depleted,GWK60_M05643,GWK60_M05643,ORF,CP048242.1,614307,615419,W,1113,1,0.0008984725965858,0.105189359906341,0.00032244195596203,862,0.774483378256963,0.774399460006379,-23.5413676105456,1,1,1096,0.984725965858041,1113,117.075757575758,NA
GWK60_J07007,-2.659711962379017,-3.129671040894703,4.323655078606956,-1.206710742882291,2.737244381195006,4,0,0,,,none,GWK60_J07007,GWK60_J07007,ORF,CP048239.1,735457,736071,W,615,3,0.0048780487804878,0.515688045769347,0.411825870451294,321,0.521951219512195,0.513850663639562,-15.1706802037383,3,661,577,0.938211382113821,205,105.716049382716,NA
GWK60_L02695,-2.6573747595579507,-2.6730965360742522,6.294368967583679,-0.6689622395493136,2.000723178480215,4,0,1,,3,single_pool_depleted,GWK60_L02695,GWK60_L02695,ORF,CP048241.1,259307,260251,C,945,1,0.00105820105820105,0.245279866332498,0.0308197347075103,846,0.895238095238095,0.894717869037863,-19.4539047692952,0,0,394,0.416931216931217,945,231.789473684211,NA
GWK60_M04279,-2.6567537861062673,-1.7464515967950809,2.822573664290022,-0.726270971131205,1.422038862815826,4,0,0,,,none,GWK60_M04279,GWK60_M04279,ORF,CP048242.1,487941,489755,W,1815,3,0.00165289256198347,0.287489313194642,0.415030902630542,1276,0.703030303030303,0.703030234934849,-14.5598003286426,3,1010,1715,0.944903581267218,605,173.931034482759,NA
GWK60_L06853,-2.6563359813368823,-3.7839545678212003,5.751514804804849,-1.3437253633818753,3.432110332491883,4,0,0,,,none,GWK60_L06853,GWK60_L06853,ORF,CP048241.1,701883,704384,C,2502,2,0.00079936051159072,0.0727874842982757,0.0694317699177388,1239,0.495203836930456,0.495203836880645,-15.2126926832176,1,65,1401,0.559952038369305,1251,91.0571428571429,NA
GWK60_K06369,-2.649918200917347,-1.7654113712397357,3.0756323455606127,-1.0422609995002352,2.947546142045636,4,0,0,,,none,GWK60_K06369,GWK60_K06369,ORF,CP048240.1,646964,647302,W,339,1,0.00294985250737463,0.507850413930916,0.944544175754446,265,0.781710914454277,0.625831694498828,-15.1816180502232,1,656,263,0.775811209439528,339,172.161290322581,NA
GWK60_M12551,-2.64597796324166,-3.223292159673828,5.728373135448007,-1.3505077129146046,3.6706189795636024,4,0,1,,1,single_pool_depleted,GWK60_M12551,GWK60_M12551,ORF,CP048242.1,1259448,1260134,C,687,3,0.00436681222707423,0.3619255562487,0.184232904276401,433,0.630276564774381,0.625477050883755,-14.8374640371009,3,833,676,0.983988355167394,229,82.8809523809524,NA
GWK60_K03091,-2.639277220862266,-2.641078216544419,1.4897968615980648,-0.853549138106541,1.7567807078630857,4,0,0,,,none,GWK60_K03091,GWK60_K03091,ORF,CP048240.1,303853,305283,C,1431,8,0.00559049615653389,0.346544208179428,0.380839923808395,549,0.383647798742138,0.38364606985883,-13.0380387539189,0,0,226,0.157931516422082,178.875,61.9880952380952,NA
GWK60_J04807,-2.638629834236835,-2.2513333862966283,4.063734268632748,-1.1099202378962407,3.013904683625008,4,0,0,,,none,GWK60_J04807,GWK60_J04807,ORF,CP048239.1,498318,499337,C,1020,3,0.00294117647058823,0.256647058823529,0.1664035315253,362,0.354901960784314,0.354804512458325,-15.9047429900019,3,397,1015,0.995098039215686,340,87.26,NA
GWK60_M08723,-2.6286632980342843,-1.8497431518860281,3.912373141353496,-0.911218773504749,3.498254891865534,4,0,1,,2,single_pool_depleted,GWK60_M08723,SWM1,ORF,CP048242.1,882051,882461,W,411,6,0.0145985401459854,1.27215849843587,0.679522102464192,155,0.37712895377129,0.336350502802651,-14.6254882317098,0,0,0,0,68.5,87.1428571428571,NA
GWK60_K05093,-2.6272037633291063,-2.7515984189381326,4.923081300645896,-1.254491423419606,3.09224451120687,4,0,0,,,none,GWK60_K05093,GWK60_K05093,ORF,CP048240.1,519321,521606,W,2286,1,0.00043744531933508,0.0410173337707787,0.0550677465829008,1527,0.667979002624672,0.667979002042059,-16.524559322859,1,258,1720,0.752405949256343,2286,93.765625,NA
GWK60_E02805,-2.6271299148135747,-1.6038245309085577,2.290750046097109,-0.7694723483403411,1.2999373825134253,4,0,0,,,none,GWK60_E02805,GWK60_E02805,ORF,CP048234.1,306336,306668,W,333,4,0.012012012012012,0.346812565990648,0.15357238340442,145,0.435435435435435,0.344360036168486,-14.3441509174355,0,0,0,0,83.25,28.8721461187215,NA
GWK60_J10769,-2.6271081231225777,-3.8418362857650785,6.201731500210348,-1.36762108250192,3.5461907558685524,4,0,1,,2,single_pool_depleted,GWK60_J10769,GWK60_J10769,ORF,CP048239.1,1112247,1113494,W,1248,2,0.0016025641025641,0.335046419098143,0.148220794946696,832,0.666666666666667,0.666647938711102,-15.9829468972769,0,0,73,0.0584935897435897,624,209.068965517241,NA
GWK60_L12925,-2.6238533039106815,-1.896670001824437,4.883567280883185,-0.5503124542704114,1.8333308622382543,4,0,0,,,none,GWK60_L12925,GWK60_L12925,ORF,CP048241.1,1345556,1347427,W,1872,7,0.00373931623931623,0.115697542102868,0.0272555571367459,865,0.46207264957265,0.462072624261813,-14.7831443958188,2,409,805,0.430021367521367,267.428571428571,30.9408284023669,NA
GWK60_L11407,-2.620570176971073,-2.391096603157183,3.049088234120279,-0.8190452744071843,2.2018366976763,4,0,0,,,none,GWK60_L11407,GWK60_L11407,ORF,CP048241.1,1177109,1177474,C,366,0,0,0,0,366,1,0.840238003056331,-24.5413676105456,0,0,286,0.781420765027322,9999,95.4065934065934,NA
GWK60_M12749,-2.617878330444998,-1.1882265496578053,3.995859023157779,-0.6142319357412445,1.7285123375657925,4,0,0,,,none,GWK60_M12749,GWK60_M12749,ORF,CP048242.1,1276040,1277440,W,1401,3,0.00214132762312633,0.253878808369961,0.151688596195889,833,0.594575303354747,0.594571686529741,-15.8409278924045,3,415,1240,0.885082084225553,467,118.561403508772,NA
GWK60_D05511,-2.616338440226423,-4.694138281907501,6.699141903509579,-1.0417178944571701,3.270167710266602,4,0,0,,,none,GWK60_D05511,GWK60_D05511,ORF,CP048233.1,553631,554149,W,363,1,0.00275482093663911,0.101807945325084,0.0816332944615715,242,0.666666666666667,0.557446425851094,-15.4752784200878,1,535,331,0.911845730027548,519,36.9562841530055,NA
GWK60_J05357,-2.6155905465732916,-2.291058318985359,2.881886079011337,-0.9878261774827256,2.362700872885744,4,0,0,,,none,GWK60_J05357,GWK60_J05357,ORF,CP048239.1,570797,573238,C,2442,1,0.0004095004095004,0.166725166725167,0.219786547911548,1862,0.762489762489763,0.762489762350013,-16.6958775596012,1,229,2183,0.893939393939394,2442,407.142857142857,NA
GWK60_H04741,-2.614830083777277,-2.3864844881760936,2.5020198858601845,-0.9968858749435565,2.1948339666111436,4,0,0,,,none,GWK60_H04741,GWK60_H04741,ORF,CP048237.1,476277,477374,W,1098,1,0.00091074681238615,0.147416790859414,0.341155683498375,1060,0.965391621129326,0.965270090876277,-15.2559653916833,1,623,1027,0.935336976320583,1098,161.863636363636,NA
GWK60_F07535,-2.611174933261466,-3.6616563390660413,5.2184075239983105,-1.3596022811722128,3.374974842119475,4,0,0,,,none,GWK60_F07535,GWK60_F07535,ORF,CP048235.1,800447,803257,C,2811,5,0.00177872643187477,0.23315433134003,0.134064233113967,977,0.347563144788332,0.347563144786741,-14.4632168028109,5,1080,2258,0.80327285663465,562.2,131.079365079365,NA
GWK60_K04455,-2.6106346959242606,-1.949965395544054,3.824766608046621,-0.9254876797056402,3.2918765969531463,4,0,0,,,none,GWK60_K04455,GWK60_K04455,ORF,CP048240.1,442743,443907,W,393,1,0.00254452926208651,0.365932113879687,0.361002829955273,335,0.852417302798982,0.744372915163061,-15.9677204230522,1,380,388,0.987277353689568,1165,143.811320754717,NA
GWK60_B01683,-2.610041802951173,-2.1431818033001555,3.108747814732036,-1.0586676640928516,2.4383757287758505,4,0,0,,,none,GWK60_B01683,GWK60_B01683,ORF,CP048231.1,171385,173253,W,1869,1,0.0005350454788657,0.122299049265341,0.192838650082079,1864,0.997324772605671,0.997324716311727,-15.9906208251623,0,0,598,0.319957196361691,1869,228.576923076923,NA
GWK60_L10065,-2.6089036877652947,-2.0647708370865376,3.1408150896247586,-0.9945657851850513,2.520075953646936,4,0,0,,,none,GWK60_L10065,GWK60_L10065,ORF,CP048241.1,1039450,1040625,W,1176,1,0.00085034013605442,0.0718089867525958,0.0630702452987215,780,0.663265306122449,0.663227028225125,-16.7864801083821,1,215,1156,0.982993197278912,1176,84.4473684210526,NA
GWK60_K09537,-2.605565131280029,-2.2670430709011145,3.0590116103231093,-0.7309025171754686,1.6390885568473073,4,0,0,,,none,GWK60_K09537,GWK60_K09537,ORF,CP048240.1,960913,962367,W,1455,0,0,0,0,1455,1,0.999996455110414,-24.5413676105456,0,0,664,0.456357388316151,9999,129.46875,NA
GWK60_I03971,-2.6033913889287033,-2.25933298467077,3.058190989246018,-0.983552439438595,2.302147710767195,4,0,0,,,none,GWK60_I03971,GWK60_I03971,ORF,CP048238.1,432274,432618,C,345,3,0.00869565217391304,0.428715874620829,0.0449748077433042,188,0.544927536231884,0.44139045098296,-17.2015176076609,3,161,298,0.863768115942029,115,49.3023255813954,NA
GWK60_M00671,-2.603355479651306,-1.9380046878857964,3.5021092569767225,-0.4857202898704295,1.3677363122058035,4,0,0,,,none,GWK60_M00671,SIR3,ORF,CP048242.1,95013,98279,W,3267,4,0.00122436486072849,0.156188144066932,0.161525432029479,1101,0.337006427915519,0.337006427915503,-14.2375868623685,2,555,1806,0.552800734618916,816.75,127.566666666667,NA
GWK60_J05995,-2.5998704654522524,-1.1746132410474772,3.8366828576883476,-1.1584970570403124,3.578914178404908,4,0,1,,2,single_pool_depleted,GWK60_J05995,SKO1,ORF,CP048239.1,626398,627939,W,1542,4,0.00259403372243839,0.297233030696066,0.146455990689401,533,0.345654993514916,0.345654480168844,-14.7502047219905,4,885,1397,0.905966277561608,385.5,114.583333333333,NA
GWK60_L06699,-2.5989244977912316,-2.6805937007847773,2.7788935690479772,-0.7719196452472394,1.8728975511630854,4,0,0,,,none,GWK60_L06699,GWK60_L06699,ORF,CP048241.1,691370,691891,W,522,0,0,0,0,522,1,0.961580014498435,-24.5413676105456,0,0,514,0.984674329501916,9999,80.2480620155039,NA
GWK60_J07161,-2.5976048531924407,-1.0182934827245957,3.893106769657289,-1.1102258642821614,3.7638541250396997,4,0,1,,1,single_pool_depleted,GWK60_J07161,GWK60_J07161,ORF,CP048239.1,748921,751347,W,2427,2,0.00082406262875978,0.135793748896345,0.21353859911097,1564,0.644416975690152,0.644416975552929,-14.6943102644542,1,499,1704,0.702101359703337,1213.5,164.785714285714,NA
GWK60_H07689,-2.5971187746711983,-2.0647708370865376,3.1223526563689994,-0.9882109972418347,2.4946568018740694,4,0,0,,,none,GWK60_H07689,RTF1,ORF,CP048237.1,769070,770770,W,1701,2,0.00117577895355673,0.268404206675812,0.095632408621454,708,0.416225749559083,0.416225623501598,-16.8340084784647,2,208,1615,0.949441504997061,850.5,228.277777777778,NA
GWK60_E05621,-2.594473847998458,-2.2117198228044064,2.226283036003147,-0.8485304360343696,1.154423446705899,4,0,0,,,none,GWK60_E05621,GWK60_E05621,ORF,CP048234.1,613946,614374,W,429,7,0.0163170163170163,1.55158324821246,2.84809488839171,201,0.468531468531469,0.425447868214145,-12.3701908128938,7,4611,424,0.988344988344988,61.2857142857143,95.0898876404494,NA
GWK60_M02475,-2.5939124791711525,-3.0818756065820407,5.762295787514203,-1.3165597790923345,3.782187047535942,4,0,1,,1,single_pool_depleted,GWK60_M02475,GWK60_M02475,ORF,CP048242.1,305760,306842,C,1083,1,0.00092336103416435,0.0867751875252887,0.120909406899659,1052,0.971375807940905,0.971233737579644,-14.6663862628918,1,938,293,0.270544783010157,1083,93.9775280898876,NA
GWK60_K12155,-2.591321062013237,-2.4430945144770555,4.198823070226279,-1.1061298393324848,3.059442285912961,4,0,0,,,none,GWK60_K12155,GWK60_K12155,ORF,CP048240.1,1216680,1219715,W,3036,1,0.00032938076416337,0.0625485625485625,0.0811581753697047,2994,0.986166007905138,0.986166007904662,-15.8271220928794,1,419,2827,0.931159420289855,3036,189.897435897436,NA
GWK60_J01023,-2.5891443573540984,-1.263970199714806,4.729045821060022,-0.5897438217882743,1.848217862022823,4,0,0,,,none,GWK60_J01023,GWK60_J01023,ORF,CP048239.1,123172,125607,C,2436,2,0.00082101806239737,0.12188013136289,0.107584052336229,2281,0.936371100164204,0.936371099981972,-14.9377412655594,1,10,2317,0.951149425287356,1218,148.45,NA
GWK60_L15873,-2.5885883786958437,-3.9327361986121856,6.704825720578525,-1.496654976816898,3.966724585123705,4,0,1,,1,single_pool_depleted,GWK60_L15873,GWK60_L15873,ORF,CP048241.1,1663170,1663925,W,756,2,0.00264550264550264,0.524587612822907,0.978404384741432,373,0.493386243386243,0.491494590606364,-13.7814794273237,2,1733,700,0.925925925925926,378,198.294117647059,NA
GWK60_H06677,-2.587505264650505,-2.188374941063941,3.0580589758879646,-1.0737013741911288,2.3430308175358507,4,0,0,,,none,GWK60_H06677,GWK60_H06677,ORF,CP048237.1,687447,687820,C,219,2,0.0091324200913242,0.995646171816927,0.887627239105451,109,0.497716894977169,0.272429134144277,-14.8671753423999,2,816,211,0.963470319634703,187,109.023255813953,NA
GWK60_F05467,-2.58672979273888,-0.422864518913706,4.6140131576897305,-1.2120175382469431,4.532929682076062,4,0,1,,2,single_pool_depleted,GWK60_F05467,GWK60_F05467,ORF,CP048235.1,601755,602246,C,492,4,0.008130081300813,0.629786732649935,0.32699056328314,185,0.376016260162602,0.356774116525077,-14.8015870007723,3,851,397,0.806910569105691,123,77.463768115942,NA
GWK60_I02673,-2.586709378121314,-4.935344955938042,7.411755112552902,-1.41644697733048,3.8239824555624757,4,0,1,,2,single_pool_depleted,GWK60_I02673,GWK60_I02673,ORF,CP048238.1,288968,291283,C,2316,6,0.00259067357512953,0.167785537283172,0.0357771947337092,645,0.278497409326425,0.278497409146476,-15.7831443958188,2,53,947,0.408894645941278,386,64.7652173913043,NA
GWK60_D03685,-2.580053373708553,-4.048738567949582,6.976133827308626,-1.4952618139039755,3.733339777761209,4,0,2,,1;2,consistently_depleted,GWK60_D03685,GWK60_D03685,ORF,CP048233.1,403088,404302,W,1215,1,0.00082304526748971,0.0731033027329323,0.142627406990731,1100,0.905349794238683,0.905314418098539,-14.9867787588679,1,751,961,0.790946502057613,1215,88.8205128205128,NA
GWK60_E04719,-2.579012658212217,-2.1042742276651403,3.0772410686837532,-0.9766815430405698,2.413766126505968,4,0,0,,,none,GWK60_E04719,GWK60_E04719,ORF,CP048234.1,506186,507316,C,1131,1,0.0008841732979664,0.0509017616915281,0.0338171882789229,656,0.580017683465959,0.579965188180734,-16.9867787588679,1,187,1126,0.995579133510168,1131,57.5698924731183,NA
GWK60_J00253,-2.576409019075337,-1.6272475295082751,4.412010913004096,-1.2200060545231384,4.127210365458279,4,0,1,,1,single_pool_depleted,GWK60_J00253,GWK60_J00253,ORF,CP048239.1,45047,46543,W,1497,5,0.00334001336005344,0.231673392446994,0.20338444696592,381,0.254509018036072,0.254508425243527,-13.807504890867,5,1702,1486,0.992651970607882,299.4,69.3630136986301,NA
GWK60_F05291,-2.5750784295063673,-4.834560147415098,5.816152068447751,-1.0388459785442639,2.7188075636789812,4,0,0,,,none,GWK60_F05291,GWK60_F05291,ORF,CP048235.1,584816,587185,W,2370,2,0.00084388185654008,0.112532785950507,0.044565244327927,1151,0.485654008438819,0.485654008255951,-16.4224265378221,0,0,288,0.121518987341772,1185,133.351351351351,NA
GWK60_B03773,-2.57241720027534,-2.736270242950746,4.775861712971647,-0.7827932483954255,3.1842539455333343,4,0,0,,,none,GWK60_B03773,GWK60_B03773,ORF,CP048231.1,387547,388842,W,1296,3,0.00231481481481481,0.106784071653353,0.0352213700994765,1213,0.935956790123457,0.935940520379128,-15.8409278924045,1,335,1229,0.948302469135802,432,46.1307189542484,NA
GWK60_G04279,-2.566112835844042,-0.21990393405394607,4.843459852620745,-0.5059812027071392,1.934516165151568,4,0,0,,,none,GWK60_G04279,GWK60_G04279,ORF,CP048236.1,450381,451433,W,1053,0,0,0,0,1053,1,0.999802584010843,-24.5413676105456,0,0,764,0.725546058879392,9999,140.62962962963,NA
GWK60_M03619,-2.564090757686593,-3.085620866912149,5.192356249722347,-0.8752869007731423,1.8486247025801414,4,0,0,,,none,GWK60_M03619,GWK60_M03619,ORF,CP048242.1,423861,428840,W,4980,1,0.0002008032128514,0.0445448460508701,0.181670464828417,4596,0.92289156626506,0.92289156626506,-14.7227854330647,0,0,986,0.197991967871486,4980,221.833333333333,NA
GWK60_C00407,-2.5640664888197118,-1.217152350943403,5.022546808924338,-0.5256022735028305,1.8781650356431472,4,0,0,,,none,GWK60_C00407,GWK60_C00407,ORF,CP048232.1,64676,65848,W,1173,1,0.00085251491901108,0.0517248655811873,0.00758230975863558,1035,0.882352941176471,0.882300468743549,-18.3319142449166,1,73,837,0.713554987212276,1173,60.6732673267327,NA
GWK60_F01045,-2.563819953920555,-1.0439719501965297,4.889189011218156,-0.6449496798441002,1.8227021626601418,4,0,0,,,none,GWK60_F01045,GWK60_F01045,ORF,CP048235.1,140414,142045,W,1632,7,0.00428921568627451,0.23278743315508,0.261599494541626,612,0.375,0.37499977356997,-13.0306034426277,6,2743,1522,0.932598039215686,233.142857142857,54.2727272727273,NA
GWK60_L02849,-2.561248450081242,-2.021555797869892,1.5034201221571737,-0.815250579180618,1.7496657174649866,4,0,0,,,none,GWK60_L02849,GWK60_L02849,ORF,CP048241.1,266619,270983,C,4365,2,0.00045819014891179,0.102738055647933,0.084499472320964,4009,0.9184421534937,0.9184421534937,-16.5189997975171,2,259,4021,0.921191294387171,2182.5,224.225806451613,NA
GWK60_L14597,-2.5604229282959157,-0.28892876731096456,4.743435747573818,-0.5162729451100307,1.9107975749486492,4,0,0,,,none,GWK60_L14597,GWK60_L14597,ORF,CP048241.1,1521005,1522612,W,1608,0,0,0,0,1608,1,0.999999232402836,-24.5413676105456,0,0,621,0.386194029850746,9999,100.632911392405,NA
GWK60_F04499,-2.5563391853700637,-0.9349941864677213,4.977156744595689,-0.44133366829873444,1.933296048420067,4,0,0,,,none,GWK60_F04499,GWK60_F04499,ORF,CP048235.1,510123,512822,W,2700,8,0.00296296296296296,0.283512276321265,0.0895472030955902,787,0.291481481481482,0.291481481477433,-14.756732764988,8,881,2669,0.988518518518518,337.5,95.685393258427,NA
GWK60_L05973,-2.552367406580499,-3.105967758202238,5.742227429867973,-0.7187561420690319,3.529700910467531,4,0,1,,1,single_pool_depleted,GWK60_L05973,GWK60_L05973,ORF,CP048241.1,616152,617045,W,894,3,0.00335570469798657,0.318206648977681,0.195790574424007,518,0.579418344519016,0.578857854057853,-15.0575518332813,3,715,874,0.977628635346756,298,94.8255813953488,NA
